knr2017,AAR,ART,prod,nytidutm,beitekom,utmar,totareal,VEKTFE,VEKTCH,ANDAD,ANDCH,NYPROD,ADPROD,CHPROD,METAD,METOFF,METADANT,METOFFANT,METBEITAD,METBEITOFF,TOTBEITE,LNTOTBEITE,TOTBAR
121.00,1989,sau,29.00,80.00,1.00,156.30,159.40,83,42,0.33,0.66,29,9.57,19.14,27.49847245,16.49821534,263.1603813,315.7758416,21052.83051,25262.06733,46314.89783,,296.3205236
122.00,1989,sau,490.00,80.00,0.19,121.27,187.70,83,42,0.33,0.66,95.14563093,31.39805821,62.79611641,27.49847245,16.49821534,863.3986386,1036.023851,69071.89109,82881.90808,151953.7992,,1253.020526
123.00,1989,sau,219.00,80.00,1.56,96.12,134.01,83,42,0.33,0.66,341.1789474,112.5890526,225.1781053,27.49847245,16.49821534,3096.026962,3715.03687,247682.157,297202.9496,544885.1066,,5668.800527
124.00,1989,sau,80.00,80.00,2.01,39.16,66.21,83,42,0.33,0.66,160.620155,53.00465116,106.0093023,27.49847245,16.49821534,1457.54694,1748.964298,116603.7552,139917.1438,256520.899,,6550.584754
125.00,1989,sau,1225.00,80.00,1.11,151.91,229.55,83,42,0.33,0.66,1358.371455,448.2625801,896.5251602,27.49847245,16.49821534,12326.53621,14791.06515,986122.8967,1183285.212,2169408.109,,14280.87755
127.00,1989,sau,0.00,80.00,1.00,56.69,93.07,83,42,0.33,0.66,0,0,0,27.49847245,16.49821534,0,0,0,0,0,,0
128.00,1989,sau,223.00,80.00,0.80,306.31,419.78,83,42,0.33,0.66,178.5202157,58.91167119,117.8233424,27.49847245,16.49821534,1619.980967,1943.874874,129598.4774,155509.99,285108.4673,,930.7840663
135.00,1989,sau,161.00,80.00,3.41,69.64,104.69,83,42,0.33,0.66,549.5,181.335,362.67,27.49847245,16.49821534,4986.435501,5983.407756,398914.8401,478672.6205,877587.4606,,12601.77284
136.00,1989,sau,278.00,80.00,2.20,42.12,69.17,83,42,0.33,0.66,611.6,201.828,403.656,27.49847245,16.49821534,5549.961698,6659.60361,443996.9358,532768.2888,976765.2246,,23190.05757
137.00,1989,sau,76.00,80.00,5.33,203.09,238.79,83,42,0.33,0.66,405.3333333,133.76,267.52,27.49847245,16.49821534,3678.195675,4413.602567,294255.654,353088.2054,647343.8593,,3187.472841
138.00,1989,sau,257.00,80.00,0.00,109.54,139.54,83,42,0.33,0.66,0,0,0,27.49847245,16.49821534,0,0,0,0,0,,0
211.00,1989,sau,4.00,80.00,0.17,94.87,133.28,83,42,0.33,0.66,0.666666668,0.22,0.440000001,27.49847245,16.49821534,6.049663951,7.259214763,483.9731161,580.7371811,1064.710297,,11.22283437
213.00,1989,sau,0.00,80.00,1.00,127.46,162.08,83,42,0.33,0.66,0,0,0,27.49847245,16.49821534,0,0,0,0,0,,0
214.00,1989,sau,489.00,80.00,1.00,61.32,101.00,83,42,0.33,0.66,489,161.37,322.74,27.49847245,16.49821534,4437.428499,5324.634018,354994.2799,425970.7215,780965.0014,,12735.8937
215.00,1989,sau,0.00,80.00,0.13,71.11,86.54,83,42,0.33,0.66,0,0,0,27.49847245,16.49821534,0,0,0,0,0,,0
216.00,1989,sau,41.00,80.00,1.00,53.73,59.56,83,42,0.33,0.66,41,13.53,27.06,27.49847245,16.49821534,372.0543322,446.441707,29764.34658,35715.33656,65479.68314,,1218.680125
217.00,1989,sau,0.00,80.00,1.00,31.98,34.27,83,42,0.33,0.66,0,0,0,27.49847245,16.49821534,0,0,0,0,0,,0
219.00,1989,sau,1639.00,80.00,0.96,169.00,189.13,83,42,0.33,0.66,1579.643692,521.2824184,1042.564837,27.49847245,16.49821534,14334.47022,17200.45918,1146757.618,1376036.734,2522794.352,,14927.77723
220.00,1989,sau,718.00,80.00,1.03,84.84,96.97,83,42,0.33,0.66,738.130841,243.5831775,487.1663551,27.49847245,16.49821534,6698.165296,8037.375431,535853.2237,642990.0345,1178843.258,,13894.89932
221.00,1989,sau,192.00,80.00,0.94,796.95,896.74,83,42,0.33,0.66,181.0569948,59.74880827,119.4976165,27.49847245,16.49821534,1643.000958,1971.49741,131440.0766,157719.7928,289159.8694,,362.8331381
226.00,1989,sau,351.00,80.00,0.02,124.53,198.91,83,42,0.33,0.66,6.171428718,2.036571477,4.073142954,27.49847245,16.49821534,56.00260465,67.19958955,4480.208372,5375.967164,9856.175536,,79.146997
227.00,1989,sau,21.00,80.00,1.76,110.56,137.77,83,42,0.33,0.66,37.01923077,12.21634616,24.43269231,27.49847245,16.49821534,335.9308582,403.095819,26874.46865,32247.66552,59122.13418,,534.7515754
228.00,1989,sau,345.00,80.00,0.90,50.62,56.64,83,42,0.33,0.66,310.2830188,102.3933962,204.7867924,27.49847245,16.49821534,2815.661985,3378.6166,225252.9588,270289.328,495542.2867,,9789.456474
229.00,1989,sau,509.00,80.00,1.28,165.73,195.71,83,42,0.33,0.66,649.5052085,214.3367188,428.6734376,27.49847245,16.49821534,5893.932357,7072.346683,471514.5886,565787.7347,1037302.323,,6258.98946
230.00,1989,sau,156.00,80.00,1.00,60.83,67.47,83,42,0.33,0.66,156,51.48,102.96,27.49847245,16.49821534,1415.621362,1698.656251,113249.7089,135892.5001,249142.209,,4095.71279
231.00,1989,sau,0.00,80.00,1.00,50.68,75.01,83,42,0.33,0.66,0,0,0,27.49847245,16.49821534,0,0,0,0,0,,0
233.00,1989,sau,318.00,80.00,1.00,165.15,180.48,83,42,0.33,0.66,318,104.94,209.88,27.49847245,16.49821534,2885.689699,3462.645435,230855.1759,277011.6348,507866.8107,,3075.185048
234.00,1989,sau,563.00,80.00,1.17,55.95,81.95,83,42,0.33,0.66,657.4760273,216.967089,433.934178,27.49847245,16.49821534,5966.26352,7159.139511,477301.0816,572731.1609,1050032.242,,18767.33231
235.00,1989,sau,6.00,80.00,0.31,161.13,249.93,83,42,0.33,0.66,1.864864866,0.615405406,1.230810812,27.49847245,16.49821534,16.9227086,20.30618181,1353.816688,1624.494545,2978.311232,,18.48390264
236.00,1989,sau,348.00,80.00,1.32,470.97,611.35,83,42,0.33,0.66,459.0847459,151.4979662,302.9959323,27.49847245,16.49821534,4165.962648,4998.892138,333277.0119,399911.371,733188.3829,,1556.76239
237.00,1989,sau,5076.00,80.00,1.02,334.90,387.02,83,42,0.33,0.66,5178.485729,1708.900291,3417.800581,27.49847245,16.49821534,46992.14756,56387.60997,3759371.805,4511008.798,8270380.603,,24695.07496
238.00,1989,sau,2310.00,80.00,1.18,273.70,324.70,83,42,0.33,0.66,2732.036462,901.5720324,1803.144065,27.49847245,16.49821534,24791.85369,29748.65907,1983348.296,2379892.725,4363241.021,,15941.69171
239.00,1989,sau,1115.00,80.00,1.14,253.44,260.74,83,42,0.33,0.66,1275.989305,421.0764707,842.1529414,27.49847245,16.49821534,11578.95973,13894.02057,926316.7783,1111521.646,2037838.424,,8040.713479
301.00,1989,sau,55.00,80.00,1.00,390.37,426.59,83,42,0.33,0.66,55,18.15,36.3,27.49847245,16.49821534,499.097275,598.8852168,39927.782,47910.81734,87838.59934,,225.0137033
402.00,1989,sau,1495.00,102.00,1.01,910.53,963.69,83,42,0.33,0.66,1516.68631,500.5064823,1001.012965,27.49847245,16.49821534,13763.16371,16514.92745,1403842.699,1684522.6,3088365.298,,3391.832557
403.00,1989,sau,1017.00,102.00,1.00,289.58,338.20,83,42,0.33,0.66,1017,335.61,671.22,27.49847245,16.49821534,9228.762339,11073.9321,941333.7586,1129541.074,2070874.833,,7151.304761
412.00,1989,sau,14601.00,102.00,0.98,941.89,1124.80,83,42,0.33,0.66,14357.02554,4737.818428,9475.636856,27.49847245,16.49821534,130282.7695,156331.0973,13288842.49,15945771.93,29234614.42,,31038.24695
415.00,1989,sau,5079.00,102.00,1.02,314.76,362.51,83,42,0.33,0.66,5175.176625,1707.808286,3415.616572,27.49847245,16.49821534,46962.11911,56351.57772,4790136.149,5747860.927,10537997.08,,33479.46714
417.00,1989,sau,6087.00,102.00,1.05,539.87,640.73,83,42,0.33,0.66,6420.503991,2118.766317,4237.532634,27.49847245,16.49821534,58262.83719,69911.7259,5942809.394,7130996.041,13073805.44,,24216.58072
418.00,1989,sau,1633.00,102.00,1.08,447.68,473.48,83,42,0.33,0.66,1766.806116,583.0460183,1166.092037,27.49847245,16.49821534,16032.87487,19238.43752,1635353.237,1962320.627,3597673.864,,8036.262205
419.00,1989,sau,999.00,102.00,0.85,413.61,478.01,83,42,0.33,0.66,849.7987016,280.4335715,560.8671431,27.49847245,16.49821534,7711.494841,9253.306903,786572.4738,943837.3041,1730409.778,,4183.674906
420.00,1989,sau,1875.00,102.00,1.00,567.33,605.27,83,42,0.33,0.66,1876.641857,619.2918128,1238.583626,27.49847245,16.49821534,17029.57885,20434.41937,1737017.043,2084310.776,3821327.818,,6735.635024
423.00,1989,sau,3110.00,102.00,1.02,711.45,777.75,83,42,0.33,0.66,3164.117318,1044.158715,2088.31743,27.49847245,16.49821534,28712.76966,34453.51066,2928702.505,3514258.087,6442960.592,,9056.097536
425.00,1989,sau,852.00,102.00,1.66,905.84,1004.97,83,42,0.33,0.66,1415.437751,467.0944577,934.1889155,27.49847245,16.49821534,12844.38408,15412.44989,1310127.176,1572069.889,2882197.065,,3181.79487
426.00,1989,sau,1232.00,102.00,2.69,630.32,678.82,83,42,0.33,0.66,3315.091787,1093.98029,2187.96058,27.49847245,16.49821534,30082.78686,36097.44479,3068444.26,3681939.369,6750383.629,,10709.45493
427.00,1989,sau,3723.00,102.00,0.85,1162.40,1209.82,83,42,0.33,0.66,3182.04173,1050.073771,2100.147542,27.49847245,16.49821534,28875.42466,34648.68639,2945293.315,3534166.011,6479459.326,,5574.207955
428.00,1989,sau,4426.00,102.00,1.02,2925.19,2948.35,83,42,0.33,0.66,4516.69672,1490.509918,2981.019835,27.49847245,16.49821534,40986.74591,49181.50717,4180648.082,5016513.731,9197161.814,,3144.124591
429.00,1989,sau,2459.00,102.00,1.16,1277.20,1295.29,83,42,0.33,0.66,2846.53285,939.3558405,1878.711681,27.49847245,16.49821534,25830.8507,30995.38987,2634746.771,3161529.767,5796276.538,,4538.268508
430.00,1989,sau,6568.00,102.00,0.79,2109.51,2130.00,83,42,0.33,0.66,5180.10369,1709.434218,3418.868436,27.49847245,16.49821534,47006.82974,56405.22766,4794696.634,5753333.222,10548029.86,,5000.227472
432.00,1989,sau,7006.00,102.00,1.01,3042.83,3063.83,83,42,0.33,0.66,7106.369147,2345.101819,4690.203637,27.49847245,16.49821534,64486.71775,77379.98958,6577645.21,7892758.937,14470404.15,,4755.5743
434.00,1989,sau,2582.00,102.00,0.86,1906.91,1920.91,83,42,0.33,0.66,2229.664584,735.7893128,1471.578626,27.49847245,16.49821534,20233.08215,24278.42105,2063774.379,2476398.947,4540173.326,,2380.90593
436.00,1989,sau,5132.00,102.00,1.14,1066.95,1097.65,83,42,0.33,0.66,5849.376343,1930.294193,3860.588386,27.49847245,16.49821534,53080.14169,63692.81853,5414174.452,6496667.49,11910841.94,,11163.44903
437.00,1989,sau,18548.00,102.00,1.13,1764.56,1820.62,83,42,0.33,0.66,20974.45902,6921.571478,13843.14296,27.49847245,16.49821534,190332.6426,228387.1534,19413929.54,23295489.65,42709419.19,,24204.00507
438.00,1989,sau,14587.00,102.00,0.76,892.71,920.81,83,42,0.33,0.66,11063.12551,3650.831417,7301.662834,27.49847245,16.49821534,100392.2871,120464.4058,10240013.29,12287369.39,22527382.67,,25234.82729
439.00,1989,sau,14347.00,102.00,1.03,1231.51,1257.21,83,42,0.33,0.66,14734.16497,4862.274441,9724.548881,27.49847245,16.49821534,133705.1197,160437.7015,13637922.21,16364645.55,30002567.77,,24362.42318
441.00,1989,sau,8360.00,102.00,1.18,977.23,1007.43,83,42,0.33,0.66,9889.901987,3263.667656,6527.335311,27.49847245,16.49821534,89745.87511,107689.3835,9154079.262,10984317.12,20138396.38,,20607.63217
501.00,1989,sau,9329.00,108.00,0.95,413.89,447.03,83,42,0.33,0.66,8845.148318,2918.898945,5837.79789,27.49847245,16.49821534,80265.26222,96313.24668,8668648.32,10401830.64,19070478.96,,46076.20131
502.00,1989,sau,10574.00,108.00,1.00,559.75,630.88,83,42,0.33,0.66,10576.29637,3490.177801,6980.355602,27.49847245,16.49821534,95974.5581,115163.4099,10365252.27,12437648.26,22802900.54,,40737.6517
511.00,1989,sau,8932.00,108.00,1.08,1317.50,1347.00,83,42,0.33,0.66,9633.351662,3179.006048,6358.012097,27.49847245,16.49821534,87417.81024,104895.8527,9441123.506,11328752.09,20769875.6,,15764.61146
512.00,1989,sau,11341.00,108.00,0.98,2133.37,2174.17,83,42,0.33,0.66,11084.55208,3657.902186,7315.804373,27.49847245,16.49821534,100586.7225,120697.7159,10863366.03,13035353.32,23898719.35,,11202.33215
513.00,1989,sau,3613.00,108.00,0.80,1954.55,1978.85,83,42,0.33,0.66,2875.587343,948.9438232,1897.887646,27.49847245,16.49821534,26094.50558,31311.75908,2818206.603,3381669.98,6199876.583,,3172.022503
514.00,1989,sau,7082.00,108.00,1.24,1848.30,1871.00,83,42,0.33,0.66,8791.231585,2901.106423,5802.212846,27.49847245,16.49821534,79775.99505,95726.15698,8615807.466,10338424.95,18954232.42,,10254.95451
515.00,1989,sau,9612.00,108.00,1.00,1239.69,1272.23,83,42,0.33,0.66,9624.310675,3176.022523,6352.045045,27.49847245,16.49821534,87335.76784,104797.407,9432262.927,11318119.96,20750382.88,,16738.36433
516.00,1989,sau,13952.00,108.00,0.99,1050.36,1096.57,83,42,0.33,0.66,13754.16849,4538.875603,9077.751207,27.49847245,16.49821534,124812.1457,149766.6942,13479711.74,16174802.97,29654514.71,,28232.71518
517.00,1989,sau,7964.00,108.00,1.01,856.34,892.22,83,42,0.33,0.66,8073.400297,2664.222098,5328.444196,27.49847245,16.49821534,73262.03796,87909.81976,7912300.1,9494260.535,17406560.63,,20326.69341
519.00,1989,sau,12101.00,108.00,1.05,666.75,702.25,83,42,0.33,0.66,12681.02914,4184.739615,8369.479231,27.49847245,16.49821534,115073.947,138081.4706,12427986.28,14912798.83,27340785.1,,41006.0519
520.00,1989,sau,16657.00,108.00,1.00,1174.17,1222.30,83,42,0.33,0.66,16733.23126,5521.966316,11043.93263,27.49847245,16.49821534,151845.6386,182205.1787,16399328.97,19678159.3,36077488.27,,30725.94963
521.00,1989,sau,7930.00,108.00,0.98,585.42,616.62,83,42,0.33,0.66,7806.541565,2576.158716,5152.317433,27.49847245,16.49821534,70840.42949,85004.0425,7650766.385,9180436.59,16831202.97,,28750.64565
522.00,1989,sau,7975.00,108.00,1.13,1083.44,1152.54,83,42,0.33,0.66,9020.551377,2976.781955,5953.563909,27.49847245,16.49821534,81856.95657,98223.1794,8840551.309,10608103.38,19448654.68,,17950.83686
528.00,1989,sau,10782.00,108.00,1.06,373.62,486.52,83,42,0.33,0.66,11382.25333,3756.143598,7512.287195,27.49847245,16.49821534,103288.2112,123939.3318,11155126.81,13385447.84,24540574.65,,65683.24675
529.00,1989,sau,3932.00,108.00,0.78,172.10,231.51,83,42,0.33,0.66,3063.10281,1010.823927,2021.647855,27.49847245,16.49821534,27796.11392,33353.58164,3001980.303,3602186.818,6604167.121,,38374.01
532.00,1989,sau,471.00,108.00,0.78,179.16,194.74,83,42,0.33,0.66,366.1384958,120.8257036,241.6514072,27.49847245,16.49821534,3322.522282,3986.816953,358832.4065,430576.231,789408.6374,,4406.165648
533.00,1989,sau,1999.00,108.00,0.94,245.36,273.16,83,42,0.33,0.66,1875.796063,619.0127007,1238.025401,27.49847245,16.49821534,17021.9037,20425.20967,1838365.599,2205922.644,4044288.243,,16483.07892
534.00,1989,sau,5870.00,108.00,1.09,582.39,659.57,83,42,0.33,0.66,6380.496267,2105.563768,4211.127536,27.49847245,16.49821534,57899.78726,69476.0889,6253177.025,7503417.601,13756594.63,,23620.93207
536.00,1989,sau,4392.00,108.00,1.00,635.76,661.35,83,42,0.33,0.66,4370.913002,1442.401291,2884.802581,27.49847245,16.49821534,39663.83215,47594.0942,4283693.873,5140162.173,9423856.046,,14822.9773
538.00,1989,sau,8502.00,108.00,0.99,886.56,928.23,83,42,0.33,0.66,8402.377169,2772.784466,5545.568931,27.49847245,16.49821534,76247.33724,91491.9904,8234712.422,9881134.963,18115847.39,,20433.86503
540.00,1989,sau,7652.00,108.00,1.01,1049.82,1071.12,83,42,0.33,0.66,7715.506542,2546.117159,5092.234318,27.49847245,16.49821534,70014.33255,84012.77832,7561547.915,9073380.059,16634927.97,,15845.50492
541.00,1989,sau,3255.00,108.00,0.92,429.58,444.58,83,42,0.33,0.66,2983.921787,984.6941897,1969.388379,27.49847245,16.49821534,27077.58605,32491.39357,2924379.293,3509070.505,6433449.798,,14976.13902
542.00,1989,sau,10444.00,108.00,1.05,819.44,855.65,83,42,0.33,0.66,10921.20018,3603.996059,7207.992117,27.49847245,16.49821534,99104.38632,118919.0061,10703273.72,12843252.66,23546526.38,,28734.89991
543.00,1989,sau,3518.00,108.00,1.10,390.64,421.04,83,42,0.33,0.66,3877.775317,1279.665854,2559.331709,27.49847245,16.49821534,35188.85624,42224.40565,3800396.474,4560235.811,8360632.285,,21402.3968
544.00,1989,sau,4946.00,108.00,1.06,853.96,882.26,83,42,0.33,0.66,5245.01956,1730.856455,3461.71291,27.49847245,16.49821534,47595.90854,57112.08502,5140358.122,6168105.183,11308463.3,,13242.38056
545.00,1989,sau,7107.00,108.00,1.10,1293.26,1313.76,83,42,0.33,0.66,7852.215231,2591.231026,5182.462052,27.49847245,16.49821534,71254.89498,85501.37492,7695528.658,9234148.491,16929677.15,,13090.69882
602.00,1989,sau,42.00,98.00,1.00,119.92,134.65,83,42,0.33,0.66,42,13.86,27.72,27.49847245,16.49821534,381.1288282,457.3305292,37350.62516,44818.39186,82169.01702,,685.1986075
604.00,1989,sau,1592.00,98.00,0.98,718.35,756.52,83,42,0.33,0.66,1557.267752,513.898358,1027.796716,27.49847245,16.49821534,14131.41984,16956.81154,1384879.144,1661767.531,3046646.676,,4241.173071
605.00,1989,sau,4087.00,98.00,1.02,1352.75,1428.52,83,42,0.33,0.66,4167.520468,1375.281754,2750.563509,27.49847245,16.49821534,37818.14743,45379.38907,3706178.448,4447180.129,8153358.577,,6027.247146
612.00,1989,sau,1091.00,98.00,0.97,111.50,133.70,83,42,0.33,0.66,1060.732661,350.0417781,700.0835562,27.49847245,16.49821534,9625.614191,11550.12926,943310.1907,1131912.668,2075222.859,,18611.8642
615.00,1989,sau,2718.00,98.00,0.94,663.79,670.69,83,42,0.33,0.66,2560.226914,844.8748816,1689.749763,27.49847245,16.49821534,23232.76866,27877.85546,2276811.328,2732029.835,5008841.163,,7545.821967
616.00,1989,sau,10974.00,98.00,0.98,761.30,775.60,83,42,0.33,0.66,10722.14354,3538.307368,7076.614736,27.49847245,16.49821534,97298.04768,116751.5138,9535208.672,11441648.35,20976857.02,,27553.99583
617.00,1989,sau,6731.00,98.00,0.80,495.24,516.32,83,42,0.33,0.66,5392.891806,1779.654296,3559.308592,27.49847245,16.49821534,48937.77463,58722.23961,4795901.914,5754779.481,10550681.4,,21304.17857
618.00,1989,sau,3776.00,98.00,1.03,695.15,714.75,83,42,0.33,0.66,3902.5993,1287.857769,2575.715538,27.49847245,16.49821534,35414.12138,42494.7096,3470583.895,4164481.54,7635065.436,,10983.33516
619.00,1989,sau,18710.00,98.00,1.00,1056.21,1088.16,83,42,0.33,0.66,18755.21266,6189.220177,12378.44035,27.49847245,16.49821534,170194.1005,204222.1745,16679021.85,20013773.1,36692794.96,,34740.05639
620.00,1989,sau,14193.00,98.00,1.23,1672.39,1688.99,83,42,0.33,0.66,17397.39796,5741.141328,11482.28266,27.49847245,16.49821534,157872.6166,189437.1718,15471516.43,18564842.84,34036359.27,,20351.92704
621.00,1989,sau,2640.00,98.00,0.93,779.61,812.61,83,42,0.33,0.66,2449.838593,808.4467357,1616.893471,27.49847245,16.49821534,22231.05029,26675.85667,2178642.928,2614233.954,4792876.882,,6147.787845
622.00,1989,sau,1304.00,98.00,0.90,332.05,341.35,83,42,0.33,0.66,1168.384,385.56672,771.13344,27.49847245,16.49821534,10602.49583,12722.32555,1039044.591,1246787.904,2285832.495,,6884.000888
623.00,1989,sau,2684.00,98.00,1.00,409.50,461.18,83,42,0.33,0.66,2697.287129,890.1047524,1780.209505,27.49847245,16.49821534,24476.52101,29370.27976,2398699.059,2878287.416,5276986.475,,12886.41386
624.00,1989,sau,2074.00,98.00,0.97,369.09,421.86,83,42,0.33,0.66,2011.839457,663.907021,1327.814042,27.49847245,16.49821534,18256.42892,21906.56199,1789130.035,2146843.075,3935973.11,,10663.99282
625.00,1989,sau,163.00,98.00,0.86,103.57,112.56,83,42,0.33,0.66,140.1495327,46.24934579,92.49869158,27.49847245,16.49821534,1271.786361,1526.063332,124635.0634,149554.2065,274189.2699,,2647.381191
626.00,1989,sau,3570.00,98.00,1.05,243.58,284.00,83,42,0.33,0.66,3747.958388,1236.826268,2473.652536,27.49847245,16.49821534,34010.83306,40810.85221,3333061.64,3999463.517,7332525.157,,30103.14951
627.00,1989,sau,67.00,98.00,0.03,94.22,111.04,83,42,0.33,0.66,2.317293222,0.764706763,1.529413527,27.49847245,16.49821534,21.02826786,25.2325937,2060.77025,2472.794183,4533.564433,,48.11679509
628.00,1989,sau,589.00,98.00,0.45,143.13,156.85,83,42,0.33,0.66,262.4633358,86.61290082,173.2258016,27.49847245,16.49821534,2381.722467,2857.916578,233408.8018,280075.8246,513484.6264,,3587.540183
631.00,1989,sau,1304.00,98.00,0.74,526.59,538.19,83,42,0.33,0.66,971.4166047,320.5674796,641.1349591,27.49847245,16.49821534,8815.116005,10577.58262,863881.3685,1036603.096,1900484.465,,3609.040173
632.00,1989,sau,2774.00,98.00,0.97,419.80,429.60,83,42,0.33,0.66,2683.214545,885.4607998,1770.9216,27.49847245,16.49821534,24348.81941,29217.04589,2386184.302,2863270.498,5249454.8,,12504.6565
633.00,1989,sau,13160.00,98.00,1.07,2260.74,2278.94,83,42,0.33,0.66,14131.14298,4663.277182,9326.554364,27.49847245,16.49821534,128232.9991,153871.5023,12566833.91,15079407.22,27646241.14,,12228.84592
701.00,1989,sau,0.00,80.00,0.97,45.98,67.46,83,42,0.33,0.66,0,0,0,27.49847245,16.49821534,0,0,0,0,0,,0
702.00,1989,sau,30.00,80.00,0.68,63.84,83.78,83,42,0.33,0.66,20.43956043,6.745054942,13.49010988,27.49847245,16.49821534,185.4787075,222.5627378,14838.2966,17805.01902,32643.31562,,511.3301319
704.00,1989,sau,166.00,80.00,0.79,61.59,104.80,83,42,0.33,0.66,130.984375,43.22484375,86.4496875,27.49847245,16.49821534,1188.617175,1426.26556,95089.374,114101.2448,209190.6188,,3396.502985
709.00,1989,sau,641.00,80.00,0.61,418.12,496.60,83,42,0.33,0.66,391.0947139,129.0612556,258.1225112,27.49847245,16.49821534,3548.987381,4258.560773,283918.9905,340684.8618,624603.8523,,1493.838736
710.00,1989,sau,354.00,80.00,1.09,310.06,417.50,83,42,0.33,0.66,386.3653558,127.5005674,255.0011348,27.49847245,16.49821534,3506.07084,4207.063633,280485.6672,336565.0907,617050.7579,,1990.101135
711.00,1989,sau,9.00,80.00,1.00,52.12,55.96,83,42,0.33,0.66,9,2.97,5.94,27.49847245,16.49821534,81.67046318,97.99939911,6533.637054,7839.951929,14373.58898,,275.7787602
713.00,1989,sau,1233.00,80.00,0.97,140.34,173.90,83,42,0.33,0.66,1191.360225,393.1488743,786.2977485,27.49847245,16.49821534,10810.99349,12972.50958,864879.479,1037800.766,1902680.245,,13557.64746
714.00,1989,sau,85.00,80.00,1.01,134.14,148.51,83,42,0.33,0.66,86.08280259,28.40732485,56.81464971,27.49847245,16.49821534,781.1580399,937.3403252,62492.64319,74987.22602,137479.8692,,1024.898384
716.00,1989,sau,1103.00,80.00,0.97,125.10,224.00,83,42,0.33,0.66,1064.513827,351.2895628,702.5791256,27.49847245,16.49821534,9659.926365,11591.30171,772794.1092,927304.1365,1700098.246,,13589.91403
722.00,1989,sau,92.00,80.00,0.97,46.68,59.23,83,42,0.33,0.66,88.90756306,29.33949581,58.67899162,27.49847245,16.49821534,806.7913172,968.0986395,64543.30538,77447.89116,141991.1965,,3041.799412
723.00,1989,sau,30.00,80.00,0.33,34.80,37.54,83,42,0.33,0.66,9.76744185,3.223255811,6.446511621,27.49847245,16.49821534,88.6346111,106.3559369,7090.768888,8508.474952,15599.24384,,448.2541333
728.00,1989,sau,738.00,80.00,0.93,249.26,271.66,83,42,0.33,0.66,689.0400003,227.3832001,454.7664002,27.49847245,16.49821534,6252.690664,7502.833999,500215.2531,600226.7199,1100441.973,,4414.835806
805.00,1989,sau,465.00,105.00,1.42,150.12,157.53,83,42,0.33,0.66,662.0987655,218.4925926,436.9851853,27.49847245,16.49821534,6008.212539,7209.475686,630862.3166,756994.947,1387857.264,,9244.985769
806.00,1989,sau,1141.00,105.00,1.14,678.34,722.00,83,42,0.33,0.66,1299.820513,428.9407692,857.8815383,27.49847245,16.49821534,11795.21592,14153.51435,1238497.672,1486119.007,2724616.679,,4016.59445
807.00,1989,sau,2579.00,105.00,0.56,831.77,851.07,83,42,0.33,0.66,1452.597182,479.3570702,958.7141404,27.49847245,16.49821534,13181.58719,15817.07234,1384066.655,1660792.595,3044859.25,,3660.698571
811.00,1989,sau,1140.00,105.00,1.00,197.76,204.66,83,42,0.33,0.66,1145.502815,378.0159291,756.0318581,27.49847245,16.49821534,10394.86061,12473.1764,1091460.364,1309683.522,2401143.886,,12141.70654
814.00,1989,sau,1169.00,105.00,0.68,271.05,280.53,83,42,0.33,0.66,794.7304969,262.261064,524.522128,27.49847245,16.49821534,7211.778643,8653.679017,757236.7575,908636.2967,1665873.054,,6145.999093
815.00,1989,sau,1119.00,105.00,1.15,286.75,290.75,83,42,0.33,0.66,1291.664689,426.2493473,852.4986946,27.49847245,16.49821534,11721.20593,14064.70704,1230726.623,1476794.239,2707520.862,,9442.095422
817.00,1989,sau,3743.00,105.00,0.87,986.57,998.27,83,42,0.33,0.66,3250.228222,1072.575313,2145.150627,27.49847245,16.49821534,29494.1827,35391.15697,3096889.184,3716071.482,6812960.666,,6905.704274
819.00,1989,sau,989.00,105.00,0.29,361.62,390.21,83,42,0.33,0.66,285.2884611,94.14519216,188.2903843,27.49847245,16.49821534,2588.848973,3106.455306,271829.1421,326177.8072,598006.9493,,1653.688815
821.00,1989,sau,1255.00,105.00,1.18,237.43,261.30,83,42,0.33,0.66,1479.189687,488.1325968,976.2651936,27.49847245,16.49821534,13422.90076,16106.63339,1409404.58,1691196.506,3100601.086,,13059.01144
822.00,1989,sau,405.00,105.00,0.53,261.44,286.44,83,42,0.33,0.66,213.9406781,70.60042379,141.2008476,27.49847245,16.49821534,1941.403808,2329.561989,203847.3999,244604.0089,448451.4087,,1715.312916
826.00,1989,sau,6445.00,105.00,1.03,1900.86,1914.48,83,42,0.33,0.66,6608.513678,2180.809514,4361.619028,27.49847245,16.49821534,59968.93033,71958.92994,6296737.685,7555687.644,13852425.33,,7287.451642
827.00,1989,sau,3440.00,105.00,1.17,737.59,749.69,83,42,0.33,0.66,4023.499253,1327.754754,2655.509507,27.49847245,16.49821534,36511.22751,43811.16768,3833678.889,4600172.607,8433851.496,,11434.33546
828.00,1989,sau,3171.00,105.00,1.20,657.48,670.28,83,42,0.33,0.66,3813.594519,1258.486191,2516.972382,27.49847245,16.49821534,34606.44785,41525.55236,3633677.025,4360182.998,7993860.023,,12158.33185
829.00,1989,sau,3614.00,105.00,0.58,617.65,627.14,83,42,0.33,0.66,2111.683326,696.8554976,1393.710995,27.49847245,16.49821534,19162.4617,22993.74412,2012058.479,2414343.132,4426401.611,,7166.520863
