art,knr2017,xftot,kommune2017,fylkesnr,aar,region,bestv,NT,kalvprs,okseprs,kuprs,okseavad,sum,kalvprku,svekt_o,svekt_ku,svekt_ka,oksevekt,kuvekt,kalvvekt,moksev,mkuv,mkalvv,skalvvekt,vkalvvekt,mskalvv,mvkalvv,LANDKAT,ALTREG,reg,kommune,bestandsvekst,vinterbest,snittbest,lnfelt,lnvbest,hrate,Høstingsrate,Tilvekstrate,antkg,antmkg,utmar,TOTBAR
hjort,817,0,Drangedal,8,1959,5,0.117,0.223684211,0.24,0.3496,0.4104,0.46,1,0.584795322,80,62,30,144,107.0909091,48,41.56921938,33.2900505,18.23605646,21.81818182,54.54545455,10.09517652,20.07099598,SENorway,inlandlow,2,Drangedal,0.124105793,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,986.57,#NULL!
hjort,819,0,Nome,8,1959,5,0.117,0.223684211,0.24,0.3496,0.4104,0.46,1,0.584795322,80,62,30,144,107.0909091,48,41.56921938,33.2900505,18.23605646,21.81818182,54.54545455,10.09517652,20.07099598,SENorway,inlandlow,2,Nome,0.124105793,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,361.62,#NULL!
hjort,821,0,Bø,8,1959,5,0.117,0.223684211,0.24,0.3496,0.4104,0.46,1,0.584795322,80,62,30,144,107.0909091,48,41.56921938,33.2900505,18.23605646,21.81818182,54.54545455,10.09517652,20.07099598,SENorway,inlandlow,2,Bø,0.124105793,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,237.43,#NULL!
hjort,822,0,Sauherad,8,1959,5,0.117,0.223684211,0.24,0.3496,0.4104,0.46,1,0.584795322,80,62,30,144,107.0909091,48,41.56921938,33.2900505,18.23605646,21.81818182,54.54545455,10.09517652,20.07099598,SENorway,inlandlow,2,Sauherad,0.124105793,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,261.44,#NULL!
hjort,826,0,Tinn,8,1959,5,0.117,0.223684211,0.24,0.3496,0.4104,0.46,1,0.584795322,80,62,30,144,107.0909091,48,41.56921938,33.2900505,18.23605646,21.81818182,54.54545455,10.09517652,20.07099598,SENorway,mountain,3,Tinn,0.124105793,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1900.86,#NULL!
hjort,827,0,Hjartdal,8,1959,5,0.117,0.223684211,0.24,0.3496,0.4104,0.46,1,0.584795322,80,62,30,144,107.0909091,48,41.56921938,33.2900505,18.23605646,21.81818182,54.54545455,10.09517652,20.07099598,SENorway,mountain,3,Hjartdal,0.124105793,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,737.59,#NULL!
hjort,828,0,Seljord,8,1959,5,0.117,0.223684211,0.24,0.3496,0.4104,0.46,1,0.584795322,80,62,30,144,107.0909091,48,41.56921938,33.2900505,18.23605646,21.81818182,54.54545455,10.09517652,20.07099598,SENorway,mountain,3,Seljord,0.124105793,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,657.48,#NULL!
hjort,829,0,Kviteseid,8,1959,5,0.117,0.223684211,0.24,0.3496,0.4104,0.46,1,0.584795322,80,62,30,144,107.0909091,48,41.56921938,33.2900505,18.23605646,21.81818182,54.54545455,10.09517652,20.07099598,SENorway,inlandlow,2,Kviteseid,0.124105793,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,617.65,#NULL!
hjort,830,0,Nissedal,8,1959,5,0.117,0.223684211,0.24,0.3496,0.4104,0.46,1,0.584795322,80,62,30,144,107.0909091,48,41.56921938,33.2900505,18.23605646,21.81818182,54.54545455,10.09517652,20.07099598,SENorway,inlandlow,2,Nissedal,0.124105793,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,784.41,#NULL!
hjort,831,0,Fyresdal,8,1959,5,0.117,0.223684211,0.24,0.3496,0.4104,0.46,1,0.584795322,80,62,30,144,107.0909091,48,41.56921938,33.2900505,18.23605646,21.81818182,54.54545455,10.09517652,20.07099598,SENorway,inlandlow,2,Fyresdal,0.124105793,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1126.02,#NULL!
hjort,833,0,Tokke,8,1959,5,0.117,0.223684211,0.24,0.3496,0.4104,0.46,1,0.584795322,80,62,30,144,107.0909091,48,41.56921938,33.2900505,18.23605646,21.81818182,54.54545455,10.09517652,20.07099598,SENorway,mountain,3,Tokke,0.124105793,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,920.74,#NULL!
hjort,834,0,Vinje,8,1959,5,0.117,0.223684211,0.24,0.3496,0.4104,0.46,1,0.584795322,80,62,30,144,107.0909091,48,41.56921938,33.2900505,18.23605646,21.81818182,54.54545455,10.09517652,20.07099598,SENorway,mountain,3,Vinje,0.124105793,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2912.57,#NULL!
hjort,901,0,Risør,9,1959,5,0.117,0.223684211,0.24,0.3496,0.4104,0.46,1,0.584795322,80,62,30,144,107.0909091,48,41.56921938,33.2900505,18.23605646,21.81818182,54.54545455,10.09517652,20.07099598,SENorway,coast,2,Risør,0.124105793,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,171.43,#NULL!
hjort,904,0,Grimstad,9,1959,5,0.117,0.223684211,0.24,0.3496,0.4104,0.46,1,0.584795322,80,62,30,144,107.0909091,48,41.56921938,33.2900505,18.23605646,21.81818182,54.54545455,10.09517652,20.07099598,SENorway,coast,2,Grimstad,0.124105793,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,254.04,#NULL!
hjort,906,0,Arendal,9,1959,5,0.117,0.223684211,0.24,0.3496,0.4104,0.46,1,0.584795322,80,62,30,144,107.0909091,48,41.56921938,33.2900505,18.23605646,21.81818182,54.54545455,10.09517652,20.07099598,SENorway,coast,2,Arendal,0.124105793,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,235.13,#NULL!
hjort,911,0,Gjerstad,9,1959,5,0.117,0.223684211,0.24,0.3496,0.4104,0.46,1,0.584795322,80,62,30,144,107.0909091,48,41.56921938,33.2900505,18.23605646,21.81818182,54.54545455,10.09517652,20.07099598,SENorway,inlandlow,2,Gjerstad,0.124105793,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,308.84,#NULL!
hjort,912,0,Vegårshei,9,1959,5,0.117,0.223684211,0.24,0.3496,0.4104,0.46,1,0.584795322,80,62,30,144,107.0909091,48,41.56921938,33.2900505,18.23605646,21.81818182,54.54545455,10.09517652,20.07099598,SENorway,inlandlow,2,Vegårshei,0.124105793,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,318.6,#NULL!
hjort,914,0,Tvedestrand,9,1959,5,0.117,0.223684211,0.24,0.3496,0.4104,0.46,1,0.584795322,80,62,30,144,107.0909091,48,41.56921938,33.2900505,18.23605646,21.81818182,54.54545455,10.09517652,20.07099598,SENorway,coast,2,Tvedestrand,0.124105793,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,198.56,#NULL!
hjort,919,0,Froland,9,1959,5,0.117,0.223684211,0.24,0.3496,0.4104,0.46,1,0.584795322,80,62,30,144,107.0909091,48,41.56921938,33.2900505,18.23605646,21.81818182,54.54545455,10.09517652,20.07099598,SENorway,inlandlow,2,Froland,0.124105793,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,601.9,#NULL!
hjort,926,0,Lillesand,9,1959,5,0.117,0.223684211,0.24,0.3496,0.4104,0.46,1,0.584795322,80,62,30,144,107.0909091,48,41.56921938,33.2900505,18.23605646,21.81818182,54.54545455,10.09517652,20.07099598,SENorway,coast,2,Lillesand,0.124105793,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,167.62,#NULL!
hjort,928,0,Birkenes,9,1959,5,0.117,0.223684211,0.24,0.3496,0.4104,0.46,1,0.584795322,80,62,30,144,107.0909091,48,41.56921938,33.2900505,18.23605646,21.81818182,54.54545455,10.09517652,20.07099598,SENorway,inlandlow,2,Birkenes,0.124105793,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,621.7,#NULL!
hjort,929,0,Åmli,9,1959,5,0.117,0.223684211,0.24,0.3496,0.4104,0.46,1,0.584795322,80,62,30,144,107.0909091,48,41.56921938,33.2900505,18.23605646,21.81818182,54.54545455,10.09517652,20.07099598,SENorway,inlandlow,2,Åmli,0.124105793,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1079.87,#NULL!
hjort,935,0,Iveland,9,1959,5,0.117,0.223684211,0.24,0.3496,0.4104,0.46,1,0.584795322,80,62,30,144,107.0909091,48,41.56921938,33.2900505,18.23605646,21.81818182,54.54545455,10.09517652,20.07099598,SENorway,inlandlow,2,Iveland,0.124105793,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,242.48,#NULL!
hjort,937,0,Evje og Hornnes,9,1959,5,0.117,0.223684211,0.24,0.3496,0.4104,0.46,1,0.584795322,80,62,30,144,107.0909091,48,41.56921938,33.2900505,18.23605646,21.81818182,54.54545455,10.09517652,20.07099598,SENorway,inlandlow,2,Evje og Hornnes,0.124105793,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,519.52,#NULL!
hjort,938,0,Bygland,9,1959,5,0.117,0.223684211,0.24,0.3496,0.4104,0.46,1,0.584795322,80,62,30,144,107.0909091,48,41.56921938,33.2900505,18.23605646,21.81818182,54.54545455,10.09517652,20.07099598,SENorway,inlandlow,2,Bygland,0.124105793,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1178.77,#NULL!
hjort,940,0,Valle,9,1959,5,0.117,0.223684211,0.24,0.3496,0.4104,0.46,1,0.584795322,80,62,30,144,107.0909091,48,41.56921938,33.2900505,18.23605646,21.81818182,54.54545455,10.09517652,20.07099598,SENorway,mountain,3,Valle,0.124105793,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1160.72,#NULL!
hjort,941,0,Bykle,9,1959,5,0.117,0.223684211,0.24,0.3496,0.4104,0.46,1,0.584795322,80,62,30,144,107.0909091,48,41.56921938,33.2900505,18.23605646,21.81818182,54.54545455,10.09517652,20.07099598,SENorway,mountain,3,Bykle,0.124105793,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1303.51,#NULL!
hjort,1001,0,Kristiansand,10,1959,5,0.117,0.223684211,0.24,0.3496,0.4104,0.46,1,0.584795322,80,62,30,144,107.0909091,48,41.56921938,33.2900505,18.23605646,21.81818182,54.54545455,10.09517652,20.07099598,WNorway,coast,2,Kristiansand,0.124105793,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,251.81,#NULL!
hjort,1002,0,Mandal,10,1959,5,0.117,0.223684211,0.24,0.3496,0.4104,0.46,1,0.584795322,80,62,30,144,107.0909091,48,41.56921938,33.2900505,18.23605646,21.81818182,54.54545455,10.09517652,20.07099598,WNorway,inlandlow,2,Mandal,0.124105793,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,196.73,#NULL!
hjort,1003,0,Farsund,10,1959,5,0.117,0.223684211,0.24,0.3496,0.4104,0.46,1,0.584795322,80,62,30,144,107.0909091,48,41.56921938,33.2900505,18.23605646,21.81818182,54.54545455,10.09517652,20.07099598,WNorway,coast,2,Farsund,0.124105793,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,219,#NULL!
hjort,1004,0,Flekkefjord,10,1959,5,0.117,0.223684211,0.24,0.3496,0.4104,0.46,1,0.584795322,80,62,30,144,107.0909091,48,41.56921938,33.2900505,18.23605646,21.81818182,54.54545455,10.09517652,20.07099598,WNorway,coast,2,Flekkefjord,0.124105793,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,467.01,#NULL!
hjort,1014,0,Vennesla,10,1959,5,0.117,0.223684211,0.24,0.3496,0.4104,0.46,1,0.584795322,80,62,30,144,107.0909091,48,41.56921938,33.2900505,18.23605646,21.81818182,54.54545455,10.09517652,20.07099598,WNorway,inlandlow,2,Vennesla,0.124105793,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,352.1,#NULL!
hjort,1017,0,Songdalen,10,1959,5,0.117,0.223684211,0.24,0.3496,0.4104,0.46,1,0.584795322,80,62,30,144,107.0909091,48,41.56921938,33.2900505,18.23605646,21.81818182,54.54545455,10.09517652,20.07099598,WNorway,inlandlow,2,Songdalen,0.124105793,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,197.24,#NULL!
hjort,1018,0,Søgne,10,1959,5,0.117,0.223684211,0.24,0.3496,0.4104,0.46,1,0.584795322,80,62,30,144,107.0909091,48,41.56921938,33.2900505,18.23605646,21.81818182,54.54545455,10.09517652,20.07099598,WNorway,coast,2,Søgne,0.124105793,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,136.34,#NULL!
hjort,1021,0,Marnardal,10,1959,5,0.117,0.223684211,0.24,0.3496,0.4104,0.46,1,0.584795322,80,62,30,144,107.0909091,48,41.56921938,33.2900505,18.23605646,21.81818182,54.54545455,10.09517652,20.07099598,WNorway,inlandlow,2,Marnardal,0.124105793,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,366.3,#NULL!
hjort,1026,0,Åseral,10,1959,5,0.117,0.223684211,0.24,0.3496,0.4104,0.46,1,0.584795322,80,62,30,144,107.0909091,48,41.56921938,33.2900505,18.23605646,21.81818182,54.54545455,10.09517652,20.07099598,WNorway,mountain,3,Åseral,0.124105793,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,825.31,#NULL!
hjort,1027,0,Audnedal,10,1959,5,0.117,0.223684211,0.24,0.3496,0.4104,0.46,1,0.584795322,80,62,30,144,107.0909091,48,41.56921938,33.2900505,18.23605646,21.81818182,54.54545455,10.09517652,20.07099598,WNorway,inlandlow,2,Audnedal,0.124105793,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,227.36,#NULL!
hjort,1029,0,Lindesnes,10,1959,5,0.117,0.223684211,0.24,0.3496,0.4104,0.46,1,0.584795322,80,62,30,144,107.0909091,48,41.56921938,33.2900505,18.23605646,21.81818182,54.54545455,10.09517652,20.07099598,WNorway,inlandlow,2,Lindesnes,0.124105793,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,283.98,#NULL!
hjort,1032,0,Lyngdal,10,1959,5,0.117,0.223684211,0.24,0.3496,0.4104,0.46,1,0.584795322,80,62,30,144,107.0909091,48,41.56921938,33.2900505,18.23605646,21.81818182,54.54545455,10.09517652,20.07099598,WNorway,inlandlow,2,Lyngdal,0.124105793,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,356.29,#NULL!
hjort,1034,0,Hægebostad,10,1959,5,0.117,0.223684211,0.24,0.3496,0.4104,0.46,1,0.584795322,80,62,30,144,107.0909091,48,41.56921938,33.2900505,18.23605646,21.81818182,54.54545455,10.09517652,20.07099598,WNorway,inlandlow,2,Hægebostad,0.124105793,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,409.89,#NULL!
hjort,1037,0,Kvinesdal,10,1959,5,0.117,0.223684211,0.24,0.3496,0.4104,0.46,1,0.584795322,80,62,30,144,107.0909091,48,41.56921938,33.2900505,18.23605646,21.81818182,54.54545455,10.09517652,20.07099598,WNorway,inlandlow,2,Kvinesdal,0.124105793,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,893.4,#NULL!
hjort,1046,0,Sirdal,10,1959,5,0.117,0.223684211,0.24,0.3496,0.4104,0.46,1,0.584795322,80,62,30,144,107.0909091,48,41.56921938,33.2900505,18.23605646,21.81818182,54.54545455,10.09517652,20.07099598,WNorway,mountain,3,Sirdal,0.124105793,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1427.5,#NULL!
hjort,1101,0,Eigersund,11,1959,11,0.14,0.24,0.25,0.345,0.405,0.46,1,0.617283951,80,62,30,144,107.0909091,48,41.56921938,33.2900505,18.23605646,21.81818182,54.54545455,10.09517652,20.07099598,WNorway,inlandlow,2,Eigersund,0.150257102,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,346.15,#NULL!
hjort,1102,0,Sandnes,11,1959,11,0.14,0.24,0.25,0.345,0.405,0.46,1,0.617283951,80,62,30,144,107.0909091,48,41.56921938,33.2900505,18.23605646,21.81818182,54.54545455,10.09517652,20.07099598,WNorway,coast,2,Sandnes,0.150257102,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,204.96,#NULL!
hjort,1103,0,Stavanger,11,1959,11,0.14,0.24,0.25,0.345,0.405,0.46,1,0.617283951,80,62,30,144,107.0909091,48,41.56921938,33.2900505,18.23605646,21.81818182,54.54545455,10.09517652,20.07099598,WNorway,coast,2,Stavanger,0.150257102,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,48.46,#NULL!
hjort,1106,0,Haugesund,11,1959,11,0.14,0.24,0.25,0.345,0.405,0.46,1,0.617283951,80,62,30,144,107.0909091,48,41.56921938,33.2900505,18.23605646,21.81818182,54.54545455,10.09517652,20.07099598,WNorway,coast,2,Haugesund,0.150257102,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,60.04,#NULL!
hjort,1111,0,Sokndal,11,1959,11,0.14,0.24,0.25,0.345,0.405,0.46,1,0.617283951,80,62,30,144,107.0909091,48,41.56921938,33.2900505,18.23605646,21.81818182,54.54545455,10.09517652,20.07099598,WNorway,inlandlow,2,Sokndal,0.150257102,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,253.04,#NULL!
hjort,1112,0,Lund,11,1959,11,0.14,0.24,0.25,0.345,0.405,0.46,1,0.617283951,80,62,30,144,107.0909091,48,41.56921938,33.2900505,18.23605646,21.81818182,54.54545455,10.09517652,20.07099598,WNorway,inlandlow,2,Lund,0.150257102,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,336.66,#NULL!
hjort,1114,0,Bjerkreim,11,1959,11,0.14,0.24,0.25,0.345,0.405,0.46,1,0.617283951,80,62,30,144,107.0909091,48,41.56921938,33.2900505,18.23605646,21.81818182,54.54545455,10.09517652,20.07099598,WNorway,inlandlow,2,Bjerkreim,0.150257102,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,535.97,#NULL!
hjort,1119,0,Hå,11,1959,11,0.14,0.24,0.25,0.345,0.405,0.46,1,0.617283951,80,62,30,144,107.0909091,48,41.56921938,33.2900505,18.23605646,21.81818182,54.54545455,10.09517652,20.07099598,WNorway,coast,2,Hå,0.150257102,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,122.84,#NULL!
hjort,1120,0,Klepp,11,1959,11,0.14,0.24,0.25,0.345,0.405,0.46,1,0.617283951,80,62,30,144,107.0909091,48,41.56921938,33.2900505,18.23605646,21.81818182,54.54545455,10.09517652,20.07099598,WNorway,coast,2,Klepp,0.150257102,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,23.74,#NULL!
hjort,1121,0,Time,11,1959,11,0.14,0.24,0.25,0.345,0.405,0.46,1,0.617283951,80,62,30,144,107.0909091,48,41.56921938,33.2900505,18.23605646,21.81818182,54.54545455,10.09517652,20.07099598,WNorway,coast,2,Time,0.150257102,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,90.79,#NULL!
hjort,1122,0,Gjesdal,11,1959,11,0.14,0.24,0.25,0.345,0.405,0.46,1,0.617283951,80,62,30,144,107.0909091,48,41.56921938,33.2900505,18.23605646,21.81818182,54.54545455,10.09517652,20.07099598,WNorway,inlandlow,2,Gjesdal,0.150257102,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,518.39,#NULL!
hjort,1124,0,Sola,11,1959,11,0.14,0.24,0.25,0.345,0.405,0.46,1,0.617283951,80,62,30,144,107.0909091,48,41.56921938,33.2900505,18.23605646,21.81818182,54.54545455,10.09517652,20.07099598,WNorway,coast,2,Sola,0.150257102,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,30.04,#NULL!
hjort,1127,0,Randaberg,11,1959,11,0.14,0.24,0.25,0.345,0.405,0.46,1,0.617283951,80,62,30,144,107.0909091,48,41.56921938,33.2900505,18.23605646,21.81818182,54.54545455,10.09517652,20.07099598,WNorway,coast,2,Randaberg,0.150257102,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,7.75,#NULL!
hjort,1129,0,Forsand,11,1959,11,0.14,0.24,0.25,0.345,0.405,0.46,1,0.617283951,80,62,30,144,107.0909091,48,41.56921938,33.2900505,18.23605646,21.81818182,54.54545455,10.09517652,20.07099598,WNorway,mountain,3,Forsand,0.150257102,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,699.14,#NULL!
hjort,1130,0,Strand,11,1959,11,0.14,0.24,0.25,0.345,0.405,0.46,1,0.617283951,80,62,30,144,107.0909091,48,41.56921938,33.2900505,18.23605646,21.81818182,54.54545455,10.09517652,20.07099598,WNorway,inlandlow,2,Strand,0.150257102,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,168.22,#NULL!
hjort,1133,0,Hjelmeland,11,1959,11,0.14,0.24,0.25,0.345,0.405,0.46,1,0.617283951,80,62,30,144,107.0909091,48,41.56921938,33.2900505,18.23605646,21.81818182,54.54545455,10.09517652,20.07099598,WNorway,mountain,3,Hjelmeland,0.150257102,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,973.64,#NULL!
hjort,1134,0,Suldal,11,1959,11,0.14,0.24,0.25,0.345,0.405,0.46,1,0.617283951,80,62,30,144,107.0909091,48,41.56921938,33.2900505,18.23605646,21.81818182,54.54545455,10.09517652,20.07099598,WNorway,mountain,3,Suldal,0.150257102,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1641.69,#NULL!
hjort,1135,0,Sauda,11,1959,11,0.14,0.24,0.25,0.345,0.405,0.46,1,0.617283951,80,62,30,144,107.0909091,48,41.56921938,33.2900505,18.23605646,21.81818182,54.54545455,10.09517652,20.07099598,WNorway,mountain,3,Sauda,0.150257102,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,498.83,#NULL!
hjort,1141,0,Finnøy,11,1959,11,0.14,0.24,0.25,0.345,0.405,0.46,1,0.617283951,80,62,30,144,107.0909091,48,41.56921938,33.2900505,18.23605646,21.81818182,54.54545455,10.09517652,20.07099598,WNorway,coast,2,Finnøy,0.150257102,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,63.86,#NULL!
hjort,1142,0,Rennesøy,11,1959,11,0.14,0.24,0.25,0.345,0.405,0.46,1,0.617283951,80,62,30,144,107.0909091,48,41.56921938,33.2900505,18.23605646,21.81818182,54.54545455,10.09517652,20.07099598,WNorway,coast,2,Rennesøy,0.150257102,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,25.52,#NULL!
hjort,1144,0,Kvitsøy,11,1959,11,0.14,0.24,0.25,0.345,0.405,0.46,1,0.617283951,80,62,30,144,107.0909091,48,41.56921938,33.2900505,18.23605646,21.81818182,54.54545455,10.09517652,20.07099598,WNorway,coast,2,Kvitsøy,0.150257102,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,3.13,#NULL!
hjort,1145,0,Bokn,11,1959,11,0.14,0.24,0.25,0.345,0.405,0.46,1,0.617283951,80,62,30,144,107.0909091,48,41.56921938,33.2900505,18.23605646,21.81818182,54.54545455,10.09517652,20.07099598,WNorway,coast,2,Bokn,0.150257102,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,37.15,#NULL!
hjort,1146,1,Tysvær,11,1959,11,0.14,0.24,0.25,0.345,0.405,0.46,1,0.617283951,80,62,30,144,107.0909091,48,41.56921938,33.2900505,18.23605646,21.81818182,54.54545455,10.09517652,20.07099598,WNorway,coast,2,Tysvær,0.150257102,11.14294301,11.47627635,0,2.410806384,0.089742898,0.089742898,0.24,1205.603696,371.6347105,341.25,1.089039445
hjort,1149,0,Karmøy,11,1959,11,0.14,0.24,0.25,0.345,0.405,0.46,1,0.617283951,80,62,30,144,107.0909091,48,41.56921938,33.2900505,18.23605646,21.81818182,54.54545455,10.09517652,20.07099598,WNorway,coast,2,Karmøy,0.150257102,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,166.71,#NULL!
hjort,1151,0,Utsira,11,1959,11,0.14,0.24,0.25,0.345,0.405,0.46,1,0.617283951,80,62,30,144,107.0909091,48,41.56921938,33.2900505,18.23605646,21.81818182,54.54545455,10.09517652,20.07099598,WNorway,coast,2,Utsira,0.150257102,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,5.14,#NULL!
hjort,1160,4,Vindafjord,11,1959,11,0.14,0.24,0.25,0.345,0.405,0.46,1,0.617283951,80,62,30,144,107.0909091,48,41.56921938,33.2900505,18.23605646,21.81818182,54.54545455,10.09517652,20.07099598,WNorway,inlandlow,2,Vindafjord,0.150257102,44.57177205,45.90510538,1.386294361,3.797100745,0.089742898,0.089742898,0.24,4822.414784,1486.538842,505.29,2.941951834
