knr2017,AAR,ART,prod,nytidutm,utmar,totareal,VEKTFE,VEKTCH,ANDAD,ANDCH,ADPROD,CHPROD,METAD,METOFF,METADANT,METOFFANT,METBEITAD,METBEITOFF,TOTBEITE,LNTOTBEITE,TOTBAR
231.00,2009,kyr,39.00,35.00,50.68,75.01,514,,1,,,,107.9499236,0,4210.04702,,147351.6457,,,,2907.491036
233.00,2009,kyr,0.00,35.00,165.15,180.48,514,,1,,,,107.9499236,0,0,,0,,,,0
234.00,2009,kyr,61.00,35.00,55.95,81.95,514,,1,,,,107.9499236,0,6584.945339,,230473.0869,,,,4119.268755
235.00,2009,kyr,39.00,35.00,161.13,249.93,514,,1,,,,107.9499236,0,4210.04702,,147351.6457,,,,914.4892056
236.00,2009,kyr,66.00,35.00,470.97,611.35,514,,1,,,,107.9499236,0,7124.694957,,249364.3235,,,,529.4696551
237.00,2009,kyr,214.00,35.00,334.90,387.02,514,,1,,,,107.9499236,0,23101.28365,,808544.9277,,,,2414.287631
238.00,2009,kyr,125.00,35.00,273.70,324.70,514,,1,,,,107.9499236,0,13493.74045,,472280.9157,,,,1725.542257
239.00,2009,kyr,6.00,35.00,253.44,260.74,514,,1,,,,107.9499236,0,647.6995415,,22669.48395,,,,89.44714312
301.00,2009,kyr,0.00,35.00,390.37,426.59,514,,1,,,,107.9499236,0,0,,0,,,,0
402.00,2009,kyr,118.00,35.00,910.53,963.69,514,,1,,,,107.9499236,0,12738.09098,,445833.1844,,,,489.6414005
403.00,2009,kyr,108.00,35.00,289.58,338.20,514,,1,,,,107.9499236,0,11658.59175,,408050.7112,,,,1409.112201
412.00,2009,kyr,1534.00,35.00,941.89,1124.80,514,,1,,,,107.9499236,0,165595.1828,,5795831.397,,,,6153.405809
415.00,2009,kyr,80.00,35.00,314.76,362.51,514,,1,,,,107.9499236,0,8635.993887,,302259.786,,,,960.2865232
417.00,2009,kyr,250.00,35.00,539.87,640.73,514,,1,,,,107.9499236,0,26987.4809,,944561.8314,,,,1749.609779
418.00,2009,kyr,124.00,35.00,447.68,473.48,514,,1,,,,107.9499236,0,13385.79052,,468502.6684,,,,1046.512394
419.00,2009,kyr,62.00,35.00,413.61,478.01,514,,1,,,,107.9499236,0,6692.895262,,234251.3342,,,,566.3580044
420.00,2009,kyr,106.00,35.00,567.33,605.27,514,,1,,,,107.9499236,0,11442.6919,,400494.2165,,,,705.9281485
423.00,2009,kyr,344.00,35.00,711.45,777.75,514,,1,,,,107.9499236,0,37134.77371,,1299717.08,,,,1826.856532
425.00,2009,kyr,59.00,35.00,905.84,1004.97,514,,1,,,,107.9499236,0,6369.045492,,222916.5922,,,,246.0882631
426.00,2009,kyr,51.00,35.00,630.32,678.82,514,,1,,,,107.9499236,0,5505.446103,,192690.6136,,,,305.7028392
427.00,2009,kyr,277.00,35.00,1162.40,1209.82,514,,1,,,,107.9499236,0,29902.12883,,1046574.509,,,,900.3565977
428.00,2009,kyr,145.00,35.00,2925.19,2948.35,514,,1,,,,107.9499236,0,15652.73892,,547845.8622,,,,187.2855651
429.00,2009,kyr,283.00,35.00,1277.20,1295.29,514,,1,,,,107.9499236,0,30549.82837,,1069243.993,,,,837.1781969
430.00,2009,kyr,448.00,35.00,2109.51,2130.00,514,,1,,,,107.9499236,0,48361.56577,,1692654.802,,,,802.3924048
432.00,2009,kyr,216.00,35.00,3042.83,3063.83,514,,1,,,,107.9499236,0,23317.18349,,816101.4223,,,,268.2047378
434.00,2009,kyr,86.00,35.00,1906.91,1920.91,514,,1,,,,107.9499236,0,9283.693428,,324929.27,,,,170.395703
436.00,2009,kyr,749.00,35.00,1066.95,1097.65,514,,1,,,,107.9499236,0,80854.49277,,2829907.247,,,,2652.333518
437.00,2009,kyr,1205.00,35.00,1764.56,1820.62,514,,1,,,,107.9499236,0,130079.6579,,4552788.027,,,,2580.126506
438.00,2009,kyr,688.00,35.00,892.71,920.81,514,,1,,,,107.9499236,0,74269.54743,,2599434.16,,,,2911.846131
439.00,2009,kyr,365.00,35.00,1231.51,1257.21,514,,1,,,,107.9499236,0,39401.72211,,1379060.274,,,,1119.812485
441.00,2009,kyr,721.00,35.00,977.23,1007.43,514,,1,,,,107.9499236,0,77831.89491,,2724116.322,,,,2787.58974
501.00,2009,kyr,319.00,35.00,413.89,447.03,514,,1,,,,107.9499236,0,34436.02562,,1205260.897,,,,2912.031933
502.00,2009,kyr,757.00,35.00,559.75,630.88,514,,1,,,,107.9499236,0,81718.09215,,2860133.225,,,,5109.661859
511.00,2009,kyr,665.00,35.00,1317.50,1347.00,514,,1,,,,107.9499236,0,71786.69918,,2512534.471,,,,1907.047037
512.00,2009,kyr,821.00,35.00,2133.37,2174.17,514,,1,,,,107.9499236,0,88626.88726,,3101941.054,,,,1454.009878
513.00,2009,kyr,781.00,35.00,1954.55,1978.85,514,,1,,,,107.9499236,0,84308.89032,,2950811.161,,,,1509.713827
514.00,2009,kyr,1128.00,35.00,1848.30,1871.00,514,,1,,,,107.9499236,0,121767.5138,,4261862.983,,,,2305.82859
515.00,2009,kyr,721.00,35.00,1239.69,1272.23,514,,1,,,,107.9499236,0,77831.89491,,2724116.322,,,,2197.417356
516.00,2009,kyr,984.00,35.00,1050.36,1096.57,514,,1,,,,107.9499236,0,106222.7248,,3717795.368,,,,3539.543936
517.00,2009,kyr,404.00,35.00,856.34,892.22,514,,1,,,,107.9499236,0,43611.76913,,1526411.919,,,,1782.483499
519.00,2009,kyr,718.00,35.00,666.75,702.25,514,,1,,,,107.9499236,0,77508.04513,,2712781.58,,,,4068.663787
520.00,2009,kyr,888.00,35.00,1174.17,1222.30,514,,1,,,,107.9499236,0,95859.53214,,3355083.625,,,,2857.408744
521.00,2009,kyr,590.00,35.00,585.42,616.62,514,,1,,,,107.9499236,0,63690.45492,,2229165.922,,,,3807.806228
522.00,2009,kyr,1809.00,35.00,1083.44,1152.54,514,,1,,,,107.9499236,0,195281.4118,,6834849.412,,,,6308.470623
528.00,2009,kyr,626.00,35.00,373.62,486.52,514,,1,,,,107.9499236,0,67576.65216,,2365182.826,,,,6330.450259
529.00,2009,kyr,149.00,35.00,172.10,231.51,514,,1,,,,107.9499236,0,16084.53861,,562958.8515,,,,3271.114768
532.00,2009,kyr,248.00,35.00,179.16,194.74,514,,1,,,,107.9499236,0,26771.58105,,937005.3367,,,,5229.991833
533.00,2009,kyr,177.00,35.00,245.36,273.16,514,,1,,,,107.9499236,0,19107.13647,,668749.7766,,,,2725.585982
534.00,2009,kyr,687.00,35.00,582.39,659.57,514,,1,,,,107.9499236,0,74161.5975,,2595655.913,,,,4456.9033
536.00,2009,kyr,150.00,35.00,635.76,661.35,514,,1,,,,107.9499236,0,16192.48854,,566737.0988,,,,891.4324569
538.00,2009,kyr,372.00,35.00,886.56,928.23,514,,1,,,,107.9499236,0,40157.37157,,1405508.005,,,,1585.350123
540.00,2009,kyr,421.00,35.00,1049.82,1071.12,514,,1,,,,107.9499236,0,45446.91783,,1590642.124,,,,1515.157002
541.00,2009,kyr,287.00,35.00,429.58,444.58,514,,1,,,,107.9499236,0,30981.62807,,1084356.982,,,,2524.225947
542.00,2009,kyr,943.00,35.00,819.44,855.65,514,,1,,,,107.9499236,0,101796.7779,,3562887.228,,,,4347.953759
543.00,2009,kyr,930.00,35.00,390.64,421.04,514,,1,,,,107.9499236,0,100393.4289,,3513770.013,,,,8994.905828
544.00,2009,kyr,860.00,35.00,853.96,882.26,514,,1,,,,107.9499236,0,92836.93428,,3249292.7,,,,3804.970607
545.00,2009,kyr,661.00,35.00,1293.26,1313.76,514,,1,,,,107.9499236,0,71354.89949,,2497421.482,,,,1931.105487
602.00,2009,kyr,26.00,35.00,119.92,134.65,514,,1,,,,107.9499236,0,2806.698013,,98234.43046,,,,819.1663648
604.00,2009,kyr,195.00,35.00,718.35,756.52,514,,1,,,,107.9499236,0,21050.2351,,736758.2285,,,,1025.62571
605.00,2009,kyr,616.00,35.00,1352.75,1428.52,514,,1,,,,107.9499236,0,66497.15293,,2327400.353,,,,1720.495548
612.00,2009,kyr,89.00,35.00,111.50,133.70,514,,1,,,,107.9499236,0,9607.543199,,336264.012,,,,3015.820735
615.00,2009,kyr,36.00,35.00,663.79,670.69,514,,1,,,,107.9499236,0,3886.197249,,136016.9037,,,,204.9095402
616.00,2009,kyr,53.00,35.00,761.30,775.60,514,,1,,,,107.9499236,0,5721.34595,,200247.1083,,,,263.0331121
617.00,2009,kyr,338.00,35.00,495.24,516.32,514,,1,,,,107.9499236,0,36487.07417,,1277047.596,,,,2578.643882
618.00,2009,kyr,236.00,35.00,695.15,714.75,514,,1,,,,107.9499236,0,25476.18197,,891666.3688,,,,1282.696352
619.00,2009,kyr,462.00,35.00,1056.21,1088.16,514,,1,,,,107.9499236,0,49872.8647,,1745550.264,,,,1652.654552
620.00,2009,kyr,218.00,35.00,1672.39,1688.99,514,,1,,,,107.9499236,0,23533.08334,,823657.917,,,,492.5034932
621.00,2009,kyr,250.00,35.00,779.61,812.61,514,,1,,,,107.9499236,0,26987.4809,,944561.8314,,,,1211.582498
622.00,2009,kyr,71.00,35.00,332.05,341.35,514,,1,,,,107.9499236,0,7664.444575,,268255.5601,,,,807.8770068
623.00,2009,kyr,498.00,35.00,409.50,461.18,514,,1,,,,107.9499236,0,53759.06195,,1881567.168,,,,4594.791619
624.00,2009,kyr,150.00,35.00,369.09,421.86,514,,1,,,,107.9499236,0,16192.48854,,566737.0988,,,,1535.498385
625.00,2009,kyr,0.00,35.00,103.57,112.56,514,,1,,,,107.9499236,0,0,,0,,,,0
626.00,2009,kyr,325.00,35.00,243.58,284.00,514,,1,,,,107.9499236,0,35083.72517,,1227930.381,,,,5041.179
627.00,2009,kyr,90.00,35.00,94.22,111.04,514,,1,,,,107.9499236,0,9715.493123,,340042.2593,,,,3609.024191
628.00,2009,kyr,77.00,35.00,143.13,156.85,514,,1,,,,107.9499236,0,8312.144116,,290925.0441,,,,2032.593056
631.00,2009,kyr,55.00,35.00,526.59,538.19,514,,1,,,,107.9499236,0,5937.245797,,207803.6029,,,,394.6212478
632.00,2009,kyr,110.00,35.00,419.80,429.60,514,,1,,,,107.9499236,0,11874.49159,,415607.2058,,,,990.0124007
633.00,2009,kyr,232.00,35.00,2260.74,2278.94,514,,1,,,,107.9499236,0,25044.38227,,876553.3795,,,,387.7285223
701.00,2009,kyr,65.00,35.00,45.98,67.46,514,,1,,,,107.9499236,0,7016.745033,,245586.0762,,,,5341.149982
702.00,2009,kyr,75.00,35.00,63.84,83.78,514,,1,,,,107.9499236,0,8096.244269,,283368.5494,,,,4438.730411
704.00,2009,kyr,137.00,35.00,61.59,104.80,514,,1,,,,107.9499236,0,14789.13953,,517619.8836,,,,8404.28452
709.00,2009,kyr,166.00,35.00,418.12,496.60,514,,1,,,,107.9499236,0,17919.68732,,627189.056,,,,1500.021659
710.00,2009,kyr,255.00,35.00,310.06,417.50,514,,1,,,,107.9499236,0,27527.23051,,963453.068,,,,3107.311707
711.00,2009,kyr,0.00,35.00,52.12,55.96,514,,1,,,,107.9499236,0,0,,0,,,,0
713.00,2009,kyr,409.00,35.00,140.34,173.90,514,,1,,,,107.9499236,0,44151.51875,,1545303.156,,,,11011.13835
714.00,2009,kyr,72.00,35.00,134.14,148.51,514,,1,,,,107.9499236,0,7772.394498,,272033.8074,,,,2027.984251
716.00,2009,kyr,267.00,35.00,125.10,224.00,514,,1,,,,107.9499236,0,28822.6296,,1008792.036,,,,8063.885179
722.00,2009,kyr,58.00,35.00,46.68,59.23,514,,1,,,,107.9499236,0,6261.095568,,219138.3449,,,,4694.480396
723.00,2009,kyr,26.00,35.00,34.80,37.54,514,,1,,,,107.9499236,0,2806.698013,,98234.43046,,,,2822.828462
728.00,2009,kyr,100.00,35.00,249.26,271.66,514,,1,,,,107.9499236,0,10794.99236,,377824.7325,,,,1515.785656
805.00,2009,kyr,2.00,35.00,150.12,157.53,514,,1,,,,107.9499236,0,215.8998472,,7556.494651,,,,50.33636192
806.00,2009,kyr,205.00,35.00,678.34,722.00,514,,1,,,,107.9499236,0,22129.73434,,774540.7017,,,,1141.817823
807.00,2009,kyr,64.00,35.00,831.77,851.07,514,,1,,,,107.9499236,0,6908.795109,,241807.8288,,,,290.7147755
811.00,2009,kyr,105.00,35.00,197.76,204.66,514,,1,,,,107.9499236,0,11334.74198,,396715.9692,,,,2006.047579
814.00,2009,kyr,31.00,35.00,271.05,280.53,514,,1,,,,107.9499236,0,3346.447631,,117125.6671,,,,432.1183069
815.00,2009,kyr,6.00,35.00,286.75,290.75,514,,1,,,,107.9499236,0,647.6995415,,22669.48395,,,,79.05661361
817.00,2009,kyr,119.00,35.00,986.57,998.27,514,,1,,,,107.9499236,0,12846.04091,,449611.4317,,,,455.7319113
819.00,2009,kyr,64.00,35.00,361.62,390.21,514,,1,,,,107.9499236,0,6908.795109,,241807.8288,,,,668.6793563
821.00,2009,kyr,33.00,35.00,237.43,261.30,514,,1,,,,107.9499236,0,3562.347478,,124682.1617,,,,525.132299
822.00,2009,kyr,6.00,35.00,261.44,286.44,514,,1,,,,107.9499236,0,647.6995415,,22669.48395,,,,86.71008244
826.00,2009,kyr,99.00,35.00,1900.86,1914.48,514,,1,,,,107.9499236,0,10687.04243,,374046.4852,,,,196.7775035
827.00,2009,kyr,114.00,35.00,737.59,749.69,514,,1,,,,107.9499236,0,12306.29129,,430720.1951,,,,583.9561208
828.00,2009,kyr,126.00,35.00,657.48,670.28,514,,1,,,,107.9499236,0,13601.69037,,476059.163,,,,724.0663792
829.00,2009,kyr,209.00,35.00,617.65,627.14,514,,1,,,,107.9499236,0,22561.53403,,789653.691,,,,1278.48084
830.00,2009,kyr,0.00,35.00,784.41,788.71,514,,1,,,,107.9499236,0,0,,0,,,,0
831.00,2009,kyr,133.00,35.00,1126.02,1132.62,514,,1,,,,107.9499236,0,14357.33984,,502506.8943,,,,446.2681784
833.00,2009,kyr,120.00,35.00,920.74,931.54,514,,1,,,,107.9499236,0,12953.99083,,453389.6791,,,,492.4187926
834.00,2009,kyr,130.00,35.00,2912.57,2929.17,514,,1,,,,107.9499236,0,14033.49007,,491172.1523,,,,168.638746
901.00,2009,kyr,13.00,35.00,171.43,175.25,514,,1,,,,107.9499236,0,1403.349007,,49117.21523,,,,286.5147012
904.00,2009,kyr,53.00,35.00,254.04,273.53,514,,1,,,,107.9499236,0,5721.34595,,200247.1083,,,,788.250308
906.00,2009,kyr,77.00,35.00,235.13,253.79,514,,1,,,,107.9499236,0,8312.144116,,290925.0441,,,,1237.29445
911.00,2009,kyr,32.00,35.00,308.84,314.64,514,,1,,,,107.9499236,0,3454.397555,,120903.9144,,,,391.4775107
912.00,2009,kyr,24.00,35.00,318.60,321.70,514,,1,,,,107.9499236,0,2590.798166,,90677.93581,,,,284.6137345
914.00,2009,kyr,52.00,35.00,198.56,204.47,514,,1,,,,107.9499236,0,5613.396026,,196468.8609,,,,989.4684777
919.00,2009,kyr,37.00,35.00,601.90,608.80,514,,1,,,,107.9499236,0,3994.147173,,139795.151,,,,232.2564397
926.00,2009,kyr,53.00,35.00,167.62,174.46,514,,1,,,,107.9499236,0,5721.34595,,200247.1083,,,,1194.649256
928.00,2009,kyr,29.00,35.00,621.70,632.70,514,,1,,,,107.9499236,0,3130.547784,,109569.1724,,,,176.2412296
929.00,2009,kyr,127.00,35.00,1079.87,1088.77,514,,1,,,,107.9499236,0,13709.6403,,479837.4103,,,,444.3473847
935.00,2009,kyr,43.00,35.00,242.48,246.18,514,,1,,,,107.9499236,0,4641.846714,,162464.635,,,,670.0125165
937.00,2009,kyr,61.00,35.00,519.52,529.42,514,,1,,,,107.9499236,0,6584.945339,,230473.0869,,,,443.6269765
938.00,2009,kyr,22.00,35.00,1178.77,1186.27,514,,1,,,,107.9499236,0,2374.898319,,83121.44116,,,,70.51540263
940.00,2009,kyr,7.00,35.00,1160.72,1169.82,514,,1,,,,107.9499236,0,755.6494651,,26447.73128,,,,22.78562554
941.00,2009,kyr,27.00,35.00,1303.51,1305.41,514,,1,,,,107.9499236,0,2914.647937,,102012.6778,,,,78.25998864
1001.00,2009,kyr,12.00,35.00,251.81,260.07,514,,1,,,,107.9499236,0,1295.399083,,45338.96791,,,,180.052293
1002.00,2009,kyr,196.00,35.00,196.73,208.41,514,,1,,,,107.9499236,0,21158.18502,,740536.4758,,,,3764.227499
1003.00,2009,kyr,503.00,35.00,219.00,250.88,514,,1,,,,107.9499236,0,54298.81156,,1900458.405,,,,8677.892259
1004.00,2009,kyr,282.00,35.00,467.01,479.90,514,,1,,,,107.9499236,0,30441.87845,,1065465.746,,,,2281.462379
1014.00,2009,kyr,135.00,35.00,352.10,364.56,514,,1,,,,107.9499236,0,14573.23968,,510063.3889,,,,1448.632175
1017.00,2009,kyr,125.00,35.00,197.24,206.90,514,,1,,,,107.9499236,0,13493.74045,,472280.9157,,,,2394.44796
1018.00,2009,kyr,25.00,35.00,136.34,141.54,514,,1,,,,107.9499236,0,2698.74809,,94456.18314,,,,692.7987615
1021.00,2009,kyr,102.00,35.00,366.30,380.40,514,,1,,,,107.9499236,0,11010.89221,,385381.2272,,,,1052.091802
1026.00,2009,kyr,145.00,35.00,825.31,833.51,514,,1,,,,107.9499236,0,15652.73892,,547845.8622,,,,663.8061603
1027.00,2009,kyr,131.00,35.00,227.36,238.56,514,,1,,,,107.9499236,0,14141.43999,,494950.3996,,,,2176.945811
1029.00,2009,kyr,198.00,35.00,283.98,298.28,514,,1,,,,107.9499236,0,21374.08487,,748092.9704,,,,2634.315693
1032.00,2009,kyr,346.00,35.00,356.29,373.30,514,,1,,,,107.9499236,0,37350.67356,,1307273.575,,,,3669.127886
1034.00,2009,kyr,231.00,35.00,409.89,424.59,514,,1,,,,107.9499236,0,24936.43235,,872775.1322,,,,2129.291108
1037.00,2009,kyr,414.00,35.00,893.40,916.17,514,,1,,,,107.9499236,0,44691.26836,,1564194.393,,,,1750.833213
1046.00,2009,kyr,113.00,35.00,1427.50,1439.60,514,,1,,,,107.9499236,0,12198.34137,,426941.9478,,,,299.0836762
1101.00,2009,kyr,455.00,35.00,346.15,393.52,514,,1,,,,107.9499236,0,49117.21523,,1719102.533,,,,4966.351388
1102.00,2009,kyr,153.00,35.00,204.96,283.67,514,,1,,,,107.9499236,0,16516.33831,,578071.8408,,,,2820.412963
1103.00,2009,kyr,0.00,35.00,48.46,66.35,514,,1,,,,107.9499236,0,0,,0,,,,0
1106.00,2009,kyr,47.00,35.00,60.04,67.54,514,,1,,,,107.9499236,0,5073.646409,,177577.6243,,,,2957.655301
1111.00,2009,kyr,121.00,35.00,253.04,266.33,514,,1,,,,107.9499236,0,13061.94075,,457167.9264,,,,1806.702207
1112.00,2009,kyr,300.00,35.00,336.66,357.34,514,,1,,,,107.9499236,0,32384.97708,,1133474.198,,,,3366.821712
1114.00,2009,kyr,331.00,35.00,535.97,586.37,514,,1,,,,107.9499236,0,35731.42471,,1250599.865,,,,2333.3393
1119.00,2009,kyr,206.00,35.00,122.84,247.60,514,,1,,,,107.9499236,0,22237.68426,,778318.9491,,,,6336.038335
1120.00,2009,kyr,39.00,35.00,23.74,105.52,514,,1,,,,107.9499236,0,4210.04702,,147351.6457,,,,6206.893247
1121.00,2009,kyr,321.00,35.00,90.79,169.30,514,,1,,,,107.9499236,0,34651.92547,,1212817.391,,,,13358.49093
1122.00,2009,kyr,204.00,35.00,518.39,561.30,514,,1,,,,107.9499236,0,22021.78441,,770762.4544,,,,1486.838971
1124.00,2009,kyr,12.00,35.00,30.04,68.38,514,,1,,,,107.9499236,0,1295.399083,,45338.96791,,,,1509.286548
1127.00,2009,kyr,7.00,35.00,7.75,23.81,514,,1,,,,107.9499236,0,755.6494651,,26447.73128,,,,3412.610488
1129.00,2009,kyr,26.00,35.00,699.14,711.74,514,,1,,,,107.9499236,0,2806.698013,,98234.43046,,,,140.5075242
1130.00,2009,kyr,48.00,35.00,168.22,192.73,514,,1,,,,107.9499236,0,5181.596332,,181355.8716,,,,1078.087455
1133.00,2009,kyr,214.00,35.00,973.64,1008.44,514,,1,,,,107.9499236,0,23101.28365,,808544.9277,,,,830.4351995
1134.00,2009,kyr,181.00,35.00,1641.69,1673.19,514,,1,,,,107.9499236,0,19538.93617,,683862.7659,,,,416.5602312
1135.00,2009,kyr,37.00,35.00,498.83,507.30,514,,1,,,,107.9499236,0,3994.147173,,139795.151,,,,280.2460779
1141.00,2009,kyr,193.00,35.00,63.86,104.46,514,,1,,,,107.9499236,0,20834.33525,,729201.7338,,,,11418.75562
1142.00,2009,kyr,191.00,35.00,25.52,64.92,514,,1,,,,107.9499236,0,20618.4354,,721645.2392,,,,28277.63476
1144.00,2009,kyr,0.00,35.00,3.13,5.73,514,,1,,,,107.9499236,0,0,,0,,,,0
1145.00,2009,kyr,88.00,35.00,37.15,44.95,514,,1,,,,107.9499236,0,9499.593276,,332485.7646,,,,8949.818698
1146.00,2009,kyr,604.00,35.00,341.25,392.75,514,,1,,,,107.9499236,0,65201.75385,,2282061.385,,,,6687.359369
1149.00,2009,kyr,215.00,35.00,166.71,217.41,514,,1,,,,107.9499236,0,23209.23357,,812323.175,,,,4872.672155
1151.00,2009,kyr,9.00,35.00,5.14,6.14,514,,1,,,,107.9499236,0,971.5493123,,34004.22593,,,,6615.608157
1160.00,2009,kyr,889.00,35.00,505.29,610.19,514,,1,,,,107.9499236,0,95967.48207,,3358861.872,,,,6647.394313
1201.00,2009,kyr,227.00,35.00,410.34,444.68,514,,1,,,,107.9499236,0,24504.63265,,857662.1429,,,,2090.12561
1211.00,2009,kyr,377.00,35.00,652.50,678.00,514,,1,,,,107.9499236,0,40697.12119,,1424399.242,,,,2182.987344
1216.00,2009,kyr,307.00,35.00,200.30,224.00,514,,1,,,,107.9499236,0,33140.62654,,1159921.929,,,,5790.92326
1219.00,2009,kyr,56.00,35.00,221.00,234.40,514,,1,,,,107.9499236,0,6045.195721,,211581.8502,,,,957.3839377
1221.00,2009,kyr,31.00,35.00,129.53,137.84,514,,1,,,,107.9499236,0,3346.447631,,117125.6671,,,,904.2358302
1222.00,2009,kyr,99.00,35.00,129.20,137.10,514,,1,,,,107.9499236,0,10687.04243,,374046.4852,,,,2895.096635
1223.00,2009,kyr,159.00,35.00,232.68,245.08,514,,1,,,,107.9499236,0,17164.03785,,600741.3248,,,,2581.834815
1224.00,2009,kyr,561.00,35.00,1052.75,1093.30,514,,1,,,,107.9499236,0,60559.90713,,2119596.75,,,,2013.390406
1227.00,2009,kyr,109.00,35.00,191.90,196.90,514,,1,,,,107.9499236,0,11766.54167,,411828.9585,,,,2146.060232
1228.00,2009,kyr,65.00,35.00,1578.44,1583.65,514,,1,,,,107.9499236,0,7016.745033,,245586.0762,,,,155.5878438
1231.00,2009,kyr,87.00,35.00,1294.20,1307.80,514,,1,,,,107.9499236,0,9391.643352,,328707.5173,,,,253.9851007
1232.00,2009,kyr,10.00,35.00,1456.18,1459.28,514,,1,,,,107.9499236,0,1079.499236,,37782.47325,,,,25.94629322
1233.00,2009,kyr,100.00,35.00,675.57,681.77,514,,1,,,,107.9499236,0,10794.99236,,377824.7325,,,,559.2680737
1234.00,2009,kyr,39.00,35.00,200.24,205.04,514,,1,,,,107.9499236,0,4210.04702,,147351.6457,,,,735.8751783
1235.00,2009,kyr,2074.00,35.00,1678.50,1739.31,514,,1,,,,107.9499236,0,223888.1415,,7836084.953,,,,4668.504589
1238.00,2009,kyr,511.00,35.00,560.40,583.76,514,,1,,,,107.9499236,0,55162.41095,,1930684.383,,,,3445.189835
1241.00,2009,kyr,223.00,35.00,338.58,354.98,514,,1,,,,107.9499236,0,24072.83296,,842549.1536,,,,2488.478804
1242.00,2009,kyr,35.00,35.00,251.88,255.68,514,,1,,,,107.9499236,0,3778.247325,,132238.6564,,,,525.0065761
1243.00,2009,kyr,64.00,35.00,123.08,133.27,514,,1,,,,107.9499236,0,6908.795109,,241807.8288,,,,1964.639493
1244.00,2009,kyr,3.00,35.00,106.36,111.76,514,,1,,,,107.9499236,0,323.8497708,,11334.74198,,,,106.5695936
1245.00,2009,kyr,6.00,35.00,91.68,94.33,514,,1,,,,107.9499236,0,647.6995415,,22669.48395,,,,247.2674951
1246.00,2009,kyr,14.00,35.00,135.25,141.25,514,,1,,,,107.9499236,0,1511.29893,,52895.46256,,,,391.093993
1247.00,2009,kyr,0.00,35.00,88.75,93.12,514,,1,,,,107.9499236,0,0,,0,,,,0
1251.00,2009,kyr,177.00,35.00,710.15,717.37,514,,1,,,,107.9499236,0,19107.13647,,668749.7766,,,,941.7021427
1252.00,2009,kyr,23.00,35.00,375.15,377.15,514,,1,,,,107.9499236,0,2482.848242,,86899.68849,,,,231.6398467
1253.00,2009,kyr,203.00,35.00,223.66,247.86,514,,1,,,,107.9499236,0,21913.83449,,766984.2071,,,,3429.241738
1256.00,2009,kyr,12.00,35.00,75.77,85.87,514,,1,,,,107.9499236,0,1295.399083,,45338.96791,,,,598.3762427
1259.00,2009,kyr,15.00,35.00,60.71,64.21,514,,1,,,,107.9499236,0,1619.248854,,56673.70988,,,,933.5152344
1260.00,2009,kyr,162.00,35.00,79.22,105.72,514,,1,,,,107.9499236,0,17487.88762,,612076.0667,,,,7726.282084
1263.00,2009,kyr,407.00,35.00,418.41,453.83,514,,1,,,,107.9499236,0,43935.6189,,1537746.661,,,,3675.214888
1264.00,2009,kyr,39.00,35.00,50.14,55.38,514,,1,,,,107.9499236,0,4210.04702,,147351.6457,,,,2938.804262
1265.00,2009,kyr,0.00,35.00,8.58,8.88,514,,1,,,,107.9499236,0,0,,0,,,,0
1266.00,2009,kyr,111.00,35.00,519.60,527.50,514,,1,,,,107.9499236,0,11982.44152,,419385.4531,,,,807.1313571
1401.00,2009,kyr,402.00,35.00,648.06,667.96,514,,1,,,,107.9499236,0,43395.86928,,1518855.425,,,,2343.695684
1411.00,2009,kyr,542.00,35.00,557.26,577.96,514,,1,,,,107.9499236,0,58508.85858,,2047810.05,,,,3674.783854
1412.00,2009,kyr,37.00,35.00,216.68,219.78,514,,1,,,,107.9499236,0,3994.147173,,139795.151,,,,645.1686867
1413.00,2009,kyr,211.00,35.00,238.22,249.62,514,,1,,,,107.9499236,0,22777.43388,,797210.1857,,,,3346.529199
1416.00,2009,kyr,344.00,35.00,849.26,861.40,514,,1,,,,107.9499236,0,37134.77371,,1299717.08,,,,1530.411276
1417.00,2009,kyr,574.00,35.00,770.90,793.10,514,,1,,,,107.9499236,0,61963.25614,,2168713.965,,,,2813.223459
1418.00,2009,kyr,124.00,35.00,413.50,423.80,514,,1,,,,107.9499236,0,13385.79052,,468502.6684,,,,1133.017336
1419.00,2009,kyr,14.00,35.00,178.44,183.20,514,,1,,,,107.9499236,0,1511.29893,,52895.46256,,,,296.4327648
1420.00,2009,kyr,481.00,35.00,714.47,734.80,514,,1,,,,107.9499236,0,51923.91324,,1817336.964,,,,2543.615496
1421.00,2009,kyr,72.00,35.00,1412.14,1419.44,514,,1,,,,107.9499236,0,7772.394498,,272033.8074,,,,192.6394036
1422.00,2009,kyr,133.00,35.00,1278.26,1291.20,514,,1,,,,107.9499236,0,14357.33984,,502506.8943,,,,393.1179058
1424.00,2009,kyr,0.00,35.00,939.95,941.73,514,,1,,,,107.9499236,0,0,,0,,,,0
1426.00,2009,kyr,786.00,35.00,2598.83,2636.53,514,,1,,,,107.9499236,0,84848.63994,,2969702.398,,,,1142.707448
1428.00,2009,kyr,286.00,35.00,291.20,312.50,514,,1,,,,107.9499236,0,30873.67815,,1080578.735,,,,3710.778623
1429.00,2009,kyr,361.00,35.00,372.50,393.60,514,,1,,,,107.9499236,0,38969.92241,,1363947.285,,,,3661.603448
