knr2017,AAR,ART,prod,nytidutmh,utmar,totareal,VEKTFE,VEKTCH,KVEKTCH,ANDAD,ANDCH,ADPROD,CHPROD,METAD,METOFF,KMETOFF,METADANT,METOFFANT,METBEITAD,METBEITOFF,TOTBEITE,LNTOTBEITE,TOTBAR
1573.00,2009,hest,22.00,35.00,250.90,265.40,432,216,162,0.7,0.3,15.4,6.60,94.75732893,56.34304488,45.40840642,1459.262866,299.6954824,51074.20029,10489.34188,61563.54218,,245.3708337
1576.00,2009,hest,12.00,35.00,600.93,624.33,432,216,162,0.7,0.3,8.4,3.60,94.75732893,56.34304488,45.40840642,795.961563,163.4702631,27858.65471,5721.459209,33580.11392,,55.88024215
1601.00,2009,hest,20.00,35.00,252.63,321.35,432,216,162,0.7,0.3,14,6.00,94.75732893,56.34304488,45.40840642,1326.602605,272.4504385,46431.09118,9535.765349,55966.85653,,221.5368584
1612.00,2009,hest,1.00,35.00,605.56,625.87,432,216,162,0.7,0.3,0.7,0.30,94.75732893,56.34304488,45.40840642,66.33013025,13.62252193,2321.554559,476.7882674,2798.342826,,4.621082678
1613.00,2009,hest,3.00,35.00,477.30,490.70,432,216,162,0.7,0.3,2.1,0.90,94.75732893,56.34304488,45.40840642,198.9903908,40.86756578,6964.663677,1430.364802,8395.028479,,17.58857842
1617.00,2009,hest,13.00,35.00,630.32,646.62,432,216,162,0.7,0.3,9.1,3.90,94.75732893,56.34304488,45.40840642,862.2916933,177.0927851,30180.20927,6198.247477,36378.45674,,57.71426695
1620.00,2009,hest,21.00,35.00,213.79,220.89,432,216,162,0.7,0.3,14.7,6.30,94.75732893,56.34304488,45.40840642,1392.932735,286.0729605,48752.64574,10012.55362,58765.19935,,274.8734709
1621.00,2009,hest,0.00,35.00,27.20,70.49,432,216,162,0.7,0.3,0,0.00,94.75732893,56.34304488,45.40840642,0,0,0,0,0,,0
1622.00,2009,hest,16.00,35.00,278.10,296.30,432,216,162,0.7,0.3,11.2,4.80,94.75732893,56.34304488,45.40840642,1061.282084,217.9603508,37144.87294,7628.612279,44773.48522,,160.9977894
1624.00,2009,hest,45.00,35.00,529.90,586.50,432,216,162,0.7,0.3,31.5,13.50,94.75732893,56.34304488,45.40840642,2984.855861,613.0134867,104469.9551,21455.47204,125925.4272,,237.6399834
1627.00,2009,hest,19.00,35.00,319.01,353.56,432,216,162,0.7,0.3,13.3,5.70,94.75732893,56.34304488,45.40840642,1260.272475,258.8279166,44109.53662,9058.977082,53168.5137,,166.6672321
1630.00,2009,hest,5.00,35.00,868.37,897.97,432,216,162,0.7,0.3,3.5,1.50,94.75732893,56.34304488,45.40840642,331.6506513,68.11260964,11607.77279,2383.941337,13991.71413,,16.11261804
1632.00,2009,hest,28.00,35.00,345.73,356.03,432,216,162,0.7,0.3,19.6,8.40,94.75732893,56.34304488,45.40840642,1857.243647,381.430614,65003.52765,13350.07149,78353.59914,,226.6323407
1633.00,2009,hest,9.00,35.00,361.30,369.60,432,216,162,0.7,0.3,6.3,2.70,94.75732893,56.34304488,45.40840642,596.9711723,122.6026973,20893.99103,4291.094407,25185.08544,,69.70685147
1634.00,2009,hest,4.00,35.00,2141.14,2203.15,432,216,162,0.7,0.3,2.8,1.20,94.75732893,56.34304488,45.40840642,265.320521,54.49008771,9286.218235,1907.15307,11193.37131,,5.227762456
1635.00,2009,hest,17.00,35.00,886.73,921.23,432,216,162,0.7,0.3,11.9,5.10,94.75732893,56.34304488,45.40840642,1127.612214,231.5828728,39466.4275,8105.400547,47571.82805,,53.6486056
1636.00,2009,hest,9.00,35.00,581.08,613.18,432,216,162,0.7,0.3,6.3,2.70,94.75732893,56.34304488,45.40840642,596.9711723,122.6026973,20893.99103,4291.094407,25185.08544,,43.34185557
1638.00,2009,hest,3.00,35.00,516.77,562.41,432,216,162,0.7,0.3,2.1,0.90,94.75732893,56.34304488,45.40840642,198.9903908,40.86756578,6964.663677,1430.364802,8395.028479,,16.24519318
1640.00,2009,hest,19.00,35.00,1732.98,1757.28,432,216,162,0.7,0.3,13.3,5.70,94.75732893,56.34304488,45.40840642,1260.272475,258.8279166,44109.53662,9058.977082,53168.5137,,30.6803966
1644.00,2009,hest,24.00,35.00,1152.28,1171.18,432,216,162,0.7,0.3,16.8,7.20,94.75732893,56.34304488,45.40840642,1591.923126,326.9405263,55717.30941,11442.91842,67160.22783,,58.28464248
1648.00,2009,hest,43.00,35.00,1756.71,1809.41,432,216,162,0.7,0.3,30.1,12.90,94.75732893,56.34304488,45.40840642,2852.195601,585.7684429,99826.84603,20501.8955,120328.7415,,68.49664517
1653.00,2009,hest,25.00,35.00,582.46,654.86,432,216,162,0.7,0.3,17.5,7.50,94.75732893,56.34304488,45.40840642,1658.253256,340.5630482,58038.86397,11919.70669,69958.57066,,120.1087983
1657.00,2009,hest,0.00,35.00,180.33,212.93,432,216,162,0.7,0.3,0,0.00,94.75732893,56.34304488,45.40840642,0,0,0,0,0,,0
1662.00,2009,hest,0.00,35.00,164.14,174.04,432,216,162,0.7,0.3,0,0.00,94.75732893,56.34304488,45.40840642,0,0,0,0,0,,0
1663.00,2009,hest,12.00,35.00,150.27,165.42,432,216,162,0.7,0.3,8.4,3.60,94.75732893,56.34304488,45.40840642,795.961563,163.4702631,27858.65471,5721.459209,33580.11392,,223.4651888
1664.00,2009,hest,15.00,35.00,1108.78,1143.78,432,216,162,0.7,0.3,10.5,4.50,94.75732893,56.34304488,45.40840642,994.9519538,204.3378289,34823.31838,7151.824012,41975.14239,,37.85705225
1665.00,2009,hest,40.00,35.00,1206.28,1214.68,432,216,162,0.7,0.3,28,12.00,94.75732893,56.34304488,45.40840642,2653.20521,544.9008771,92862.18235,19071.5307,111933.7131,,92.79248023
1702.00,2009,hest,37.00,35.00,1260.49,1423.66,432,216,162,0.7,0.3,25.9,11.10,94.75732893,56.34304488,45.40840642,2454.214819,504.0333113,85897.51868,17641.1659,103538.6846,,82.14161522
1703.00,2009,hest,5.00,35.00,729.65,749.95,432,216,162,0.7,0.3,3.5,1.50,94.75732893,56.34304488,45.40840642,331.6506513,68.11260964,11607.77279,2383.941337,13991.71413,,19.17592562
1711.00,2009,hest,0.00,35.00,1181.45,1191.95,432,216,162,0.7,0.3,0,0.00,94.75732893,56.34304488,45.40840642,0,0,0,0,0,,0
1714.00,2009,hest,12.00,35.00,810.57,900.31,432,216,162,0.7,0.3,8.4,3.60,94.75732893,56.34304488,45.40840642,795.961563,163.4702631,27858.65471,5721.459209,33580.11392,,41.42777788
1717.00,2009,hest,4.00,35.00,50.22,73.92,432,216,162,0.7,0.3,2.8,1.20,94.75732893,56.34304488,45.40840642,265.320521,54.49008771,9286.218235,1907.15307,11193.37131,,222.8867245
1718.00,2009,hest,30.00,35.00,376.23,398.83,432,216,162,0.7,0.3,21,9.00,94.75732893,56.34304488,45.40840642,1989.903908,408.6756578,69646.63677,14303.64802,83950.28479,,223.1355415
1719.00,2009,hest,39.00,35.00,486.82,621.11,432,216,162,0.7,0.3,27.3,11.70,94.75732893,56.34304488,45.40840642,2586.87508,531.2783552,90540.6278,18594.74243,109135.3702,,224.1801286
1721.00,2009,hest,33.00,35.00,1391.70,1478.88,432,216,162,0.7,0.3,23.1,9.90,94.75732893,56.34304488,45.40840642,2188.894298,449.5432236,76611.30044,15734.01283,92345.31327,,66.3543244
1724.00,2009,hest,2.00,35.00,548.56,559.96,432,216,162,0.7,0.3,1.4,0.60,94.75732893,56.34304488,45.40840642,132.6602605,27.24504385,4643.109118,953.5765349,5596.685653,,10.20250411
1725.00,2009,hest,6.00,35.00,708.46,736.96,432,216,162,0.7,0.3,4.2,1.80,94.75732893,56.34304488,45.40840642,397.9807815,81.73513156,13929.32735,2860.729605,16790.05696,,23.69937182
1736.00,2009,hest,4.00,35.00,2095.90,2132.70,432,216,162,0.7,0.3,2.8,1.20,94.75732893,56.34304488,45.40840642,265.320521,54.49008771,9286.218235,1907.15307,11193.37131,,5.340603705
1738.00,2009,hest,28.00,35.00,2627.35,2642.95,432,216,162,0.7,0.3,19.6,8.40,94.75732893,56.34304488,45.40840642,1857.243647,381.430614,65003.52765,13350.07149,78353.59914,,29.8222921
1739.00,2009,hest,11.00,35.00,1330.60,1335.50,432,216,162,0.7,0.3,7.7,3.30,94.75732893,56.34304488,45.40840642,729.6314328,149.8477412,25537.10015,5244.670942,30781.77109,,23.13375251
1740.00,2009,hest,13.00,35.00,1348.56,1355.46,432,216,162,0.7,0.3,9.1,3.90,94.75732893,56.34304488,45.40840642,862.2916933,177.0927851,30180.20927,6198.247477,36378.45674,,26.97577916
1742.00,2009,hest,24.00,35.00,1081.09,1102.09,432,216,162,0.7,0.3,16.8,7.20,94.75732893,56.34304488,45.40840642,1591.923126,326.9405263,55717.30941,11442.91842,67160.22783,,62.12269823
1743.00,2009,hest,1.00,35.00,685.22,703.82,432,216,162,0.7,0.3,0.7,0.30,94.75732893,56.34304488,45.40840642,66.33013025,13.62252193,2321.554559,476.7882674,2798.342826,,4.083860404
1744.00,2009,hest,3.00,35.00,646.34,690.94,432,216,162,0.7,0.3,2.1,0.90,94.75732893,56.34304488,45.40840642,198.9903908,40.86756578,6964.663677,1430.364802,8395.028479,,12.98856404
1748.00,2009,hest,2.00,35.00,463.61,473.71,432,216,162,0.7,0.3,1.4,0.60,94.75732893,56.34304488,45.40840642,132.6602605,27.24504385,4643.109118,953.5765349,5596.685653,,12.07196923
1749.00,2009,hest,7.00,35.00,423.84,433.34,432,216,162,0.7,0.3,4.9,2.10,94.75732893,56.34304488,45.40840642,464.3109118,95.35765349,16250.88191,3337.517872,19588.39978,,46.21649628
1750.00,2009,hest,0.00,35.00,287.23,302.73,432,216,162,0.7,0.3,0,0.00,94.75732893,56.34304488,45.40840642,0,0,0,0,0,,0
1751.00,2009,hest,5.00,35.00,971.20,1011.80,432,216,162,0.7,0.3,3.5,1.50,94.75732893,56.34304488,45.40840642,331.6506513,68.11260964,11607.77279,2383.941337,13991.71413,,14.40662493
1755.00,2009,hest,3.00,35.00,96.87,106.67,432,216,162,0.7,0.3,2.1,0.90,94.75732893,56.34304488,45.40840642,198.9903908,40.86756578,6964.663677,1430.364802,8395.028479,,86.66283141
1756.00,2009,hest,6.00,35.00,287.79,349.49,432,216,162,0.7,0.3,4.2,1.80,94.75732893,56.34304488,45.40840642,397.9807815,81.73513156,13929.32735,2860.729605,16790.05696,,58.34134945
1804.00,2009,hest,109.00,35.00,1284.88,1313.03,432,216,162,0.7,0.3,76.3,32.70,94.75732893,56.34304488,45.40840642,7229.984198,1484.85489,253049.4469,51969.92115,305019.3681,,237.3913269
1805.00,2009,hest,2.00,35.00,1926.13,1931.70,432,216,162,0.7,0.3,1.4,0.60,94.75732893,56.34304488,45.40840642,132.6602605,27.24504385,4643.109118,953.5765349,5596.685653,,2.905663508
1811.00,2009,hest,3.00,35.00,1195.58,1207.98,432,216,162,0.7,0.3,2.1,0.90,94.75732893,56.34304488,45.40840642,198.9903908,40.86756578,6964.663677,1430.364802,8395.028479,,7.021720403
1812.00,2009,hest,20.00,35.00,159.22,189.02,432,216,162,0.7,0.3,14,6.00,94.75732893,56.34304488,45.40840642,1326.602605,272.4504385,46431.09118,9535.765349,55966.85653,,351.5064472
1813.00,2009,hest,59.00,35.00,972.13,1002.10,432,216,162,0.7,0.3,41.3,17.70,94.75732893,56.34304488,45.40840642,3913.477685,803.7287937,136971.719,28130.50778,165102.2268,,169.8355433
1815.00,2009,hest,3.00,35.00,140.36,155.96,432,216,162,0.7,0.3,2.1,0.90,94.75732893,56.34304488,45.40840642,198.9903908,40.86756578,6964.663677,1430.364802,8395.028479,,59.81069022
1816.00,2009,hest,7.00,35.00,509.29,516.49,432,216,162,0.7,0.3,4.9,2.10,94.75732893,56.34304488,45.40840642,464.3109118,95.35765349,16250.88191,3337.517872,19588.39978,,38.4621724
1818.00,2009,hest,5.00,35.00,56.15,61.35,432,216,162,0.7,0.3,3.5,1.50,94.75732893,56.34304488,45.40840642,331.6506513,68.11260964,11607.77279,2383.941337,13991.71413,,249.1845794
1820.00,2009,hest,76.00,35.00,188.16,212.50,432,216,162,0.7,0.3,53.2,22.80,94.75732893,56.34304488,45.40840642,5041.089899,1035.311666,176438.1465,36235.90833,212674.0548,,1130.283029
1822.00,2009,hest,11.00,35.00,417.40,438.20,432,216,162,0.7,0.3,7.7,3.30,94.75732893,56.34304488,45.40840642,729.6314328,149.8477412,25537.10015,5244.670942,30781.77109,,73.74645685
1824.00,2009,hest,50.00,35.00,1791.16,1821.80,432,216,162,0.7,0.3,35,15.00,94.75732893,56.34304488,45.40840642,3316.506513,681.1260964,116077.7279,23839.41337,139917.1413,,78.11537848
1825.00,2009,hest,5.00,35.00,1896.23,1904.23,432,216,162,0.7,0.3,3.5,1.50,94.75732893,56.34304488,45.40840642,331.6506513,68.11260964,11607.77279,2383.941337,13991.71413,,7.378700965
1826.00,2009,hest,7.00,35.00,2417.03,2434.40,432,216,162,0.7,0.3,4.9,2.10,94.75732893,56.34304488,45.40840642,464.3109118,95.35765349,16250.88191,3337.517872,19588.39978,,8.104326295
1827.00,2009,hest,18.00,35.00,169.70,187.30,432,216,162,0.7,0.3,12.6,5.40,94.75732893,56.34304488,45.40840642,1193.942345,245.2053947,41787.98206,8582.188814,50370.17087,,296.8189209
1828.00,2009,hest,21.00,35.00,187.02,201.52,432,216,162,0.7,0.3,14.7,6.30,94.75732893,56.34304488,45.40840642,1392.932735,286.0729605,48752.64574,10012.55362,58765.19935,,314.2187967
1832.00,2009,hest,30.00,35.00,1439.40,1461.30,432,216,162,0.7,0.3,21,9.00,94.75732893,56.34304488,45.40840642,1989.903908,408.6756578,69646.63677,14303.64802,83950.28479,,58.32311018
1833.00,2009,hest,52.00,35.00,4266.15,4294.54,432,216,162,0.7,0.3,36.4,15.60,94.75732893,56.34304488,45.40840642,3449.166773,708.3711402,120720.8371,24792.98991,145513.827,,34.10893357
1834.00,2009,hest,3.00,35.00,248.77,255.57,432,216,162,0.7,0.3,2.1,0.90,94.75732893,56.34304488,45.40840642,198.9903908,40.86756578,6964.663677,1430.364802,8395.028479,,33.74614495
1835.00,2009,hest,0.00,35.00,14.84,15.04,432,216,162,0.7,0.3,0,0.00,94.75732893,56.34304488,45.40840642,0,0,0,0,0,,0
1836.00,2009,hest,12.00,35.00,677.18,685.58,432,216,162,0.7,0.3,8.4,3.60,94.75732893,56.34304488,45.40840642,795.961563,163.4702631,27858.65471,5721.459209,33580.11392,,49.5881655
1837.00,2009,hest,25.00,35.00,802.78,819.98,432,216,162,0.7,0.3,17.5,7.50,94.75732893,56.34304488,45.40840642,1658.253256,340.5630482,58038.86397,11919.70669,69958.57066,,87.14538312
1838.00,2009,hest,0.00,35.00,615.85,626.85,432,216,162,0.7,0.3,0,0.00,94.75732893,56.34304488,45.40840642,0,0,0,0,0,,0
1839.00,2009,hest,8.00,35.00,1181.57,1193.67,432,216,162,0.7,0.3,5.6,2.40,94.75732893,56.34304488,45.40840642,530.641042,108.9801754,18572.43647,3814.30614,22386.74261,,18.94660715
1840.00,2009,hest,0.00,35.00,2083.30,2092.94,432,216,162,0.7,0.3,0,0.00,94.75732893,56.34304488,45.40840642,0,0,0,0,0,,0
1841.00,2009,hest,16.00,35.00,1099.28,1115.18,432,216,162,0.7,0.3,11.2,4.80,94.75732893,56.34304488,45.40840642,1061.282084,217.9603508,37144.87294,7628.612279,44773.48522,,40.72982791
1845.00,2009,hest,1.00,35.00,1508.95,1512.55,432,216,162,0.7,0.3,0.7,0.30,94.75732893,56.34304488,45.40840642,66.33013025,13.62252193,2321.554559,476.7882674,2798.342826,,1.85449672
1848.00,2009,hest,33.00,35.00,946.32,975.82,432,216,162,0.7,0.3,23.1,9.90,94.75732893,56.34304488,45.40840642,2188.894298,449.5432236,76611.30044,15734.01283,92345.31327,,97.58360097
1849.00,2009,hest,13.00,35.00,928.86,935.46,432,216,162,0.7,0.3,9.1,3.90,94.75732893,56.34304488,45.40840642,862.2916933,177.0927851,30180.20927,6198.247477,36378.45674,,39.16462841
1850.00,2009,hest,0.00,35.00,1363.09,1365.19,432,216,162,0.7,0.3,0,0.00,94.75732893,56.34304488,45.40840642,0,0,0,0,0,,0
1851.00,2009,hest,22.00,35.00,509.80,514.12,432,216,162,0.7,0.3,15.4,6.60,94.75732893,56.34304488,45.40840642,1459.262866,299.6954824,51074.20029,10489.34188,61563.54218,,120.7601847
1852.00,2009,hest,0.00,35.00,308.02,312.02,432,216,162,0.7,0.3,0,0.00,94.75732893,56.34304488,45.40840642,0,0,0,0,0,,0
1853.00,2009,hest,13.00,35.00,235.14,242.00,432,216,162,0.7,0.3,9.1,3.90,94.75732893,56.34304488,45.40840642,862.2916933,177.0927851,30180.20927,6198.247477,36378.45674,,154.7097761
1854.00,2009,hest,28.00,35.00,839.66,848.53,432,216,162,0.7,0.3,19.6,8.40,94.75732893,56.34304488,45.40840642,1857.243647,381.430614,65003.52765,13350.07149,78353.59914,,93.31586492
1856.00,2009,hest,0.00,35.00,9.58,10.78,432,216,162,0.7,0.3,0,0.00,94.75732893,56.34304488,45.40840642,0,0,0,0,0,,0
1857.00,2009,hest,0.00,35.00,17.58,17.68,432,216,162,0.7,0.3,0,0.00,94.75732893,56.34304488,45.40840642,0,0,0,0,0,,0
1859.00,2009,hest,2.00,35.00,166.56,170.76,432,216,162,0.7,0.3,1.4,0.60,94.75732893,56.34304488,45.40840642,132.6602605,27.24504385,4643.109118,953.5765349,5596.685653,,33.60161895
1860.00,2009,hest,20.00,35.00,369.58,404.34,432,216,162,0.7,0.3,14,6.00,94.75732893,56.34304488,45.40840642,1326.602605,272.4504385,46431.09118,9535.765349,55966.85653,,151.4336721
1865.00,2009,hest,20.00,35.00,449.58,459.90,432,216,162,0.7,0.3,14,6.00,94.75732893,56.34304488,45.40840642,1326.602605,272.4504385,46431.09118,9535.765349,55966.85653,,124.4869801
1866.00,2009,hest,15.00,35.00,533.70,552.30,432,216,162,0.7,0.3,10.5,4.50,94.75732893,56.34304488,45.40840642,994.9519538,204.3378289,34823.31838,7151.824012,41975.14239,,78.64932058
1867.00,2009,hest,2.00,35.00,226.28,237.28,432,216,162,0.7,0.3,1.4,0.60,94.75732893,56.34304488,45.40840642,132.6602605,27.24504385,4643.109118,953.5765349,5596.685653,,24.73345259
1868.00,2009,hest,2.00,35.00,302.55,307.90,432,216,162,0.7,0.3,1.4,0.60,94.75732893,56.34304488,45.40840642,132.6602605,27.24504385,4643.109118,953.5765349,5596.685653,,18.49838259
1870.00,2009,hest,22.00,35.00,673.43,691.50,432,216,162,0.7,0.3,15.4,6.60,94.75732893,56.34304488,45.40840642,1459.262866,299.6954824,51074.20029,10489.34188,61563.54218,,91.41787889
1871.00,2009,hest,2.00,35.00,608.40,625.41,432,216,162,0.7,0.3,1.4,0.60,94.75732893,56.34304488,45.40840642,132.6602605,27.24504385,4643.109118,953.5765349,5596.685653,,9.199023098
1874.00,2009,hest,0.00,35.00,111.82,111.92,432,216,162,0.7,0.3,0,0.00,94.75732893,56.34304488,45.40840642,0,0,0,0,0,,0
1902.00,2009,hest,30.00,35.00,2497.07,2519.83,432,216,162,0.7,0.3,21,9.00,94.75732893,56.34304488,45.40840642,1989.903908,408.6756578,69646.63677,14303.64802,83950.28479,,33.61951599
1903.00,2009,hest,9.00,35.00,401.57,423.94,432,216,162,0.7,0.3,6.3,2.70,94.75732893,56.34304488,45.40840642,596.9711723,122.6026973,20893.99103,4291.094407,25185.08544,,62.71655113
1911.00,2009,hest,2.00,35.00,496.70,511.00,432,216,162,0.7,0.3,1.4,0.60,94.75732893,56.34304488,45.40840642,132.6602605,27.24504385,4643.109118,953.5765349,5596.685653,,11.26773838
1913.00,2009,hest,0.00,35.00,455.28,465.38,432,216,162,0.7,0.3,0,0.00,94.75732893,56.34304488,45.40840642,0,0,0,0,0,,0
1917.00,2009,hest,13.00,35.00,230.14,236.14,432,216,162,0.7,0.3,9.1,3.90,94.75732893,56.34304488,45.40840642,862.2916933,177.0927851,30180.20927,6198.247477,36378.45674,,158.0709861
1919.00,2009,hest,27.00,35.00,303.55,306.75,432,216,162,0.7,0.3,18.9,8.10,94.75732893,56.34304488,45.40840642,1790.913517,367.808092,62681.97309,12873.28322,75555.25631,,248.9054729
1920.00,2009,hest,0.00,35.00,295.82,299.22,432,216,162,0.7,0.3,0,0.00,94.75732893,56.34304488,45.40840642,0,0,0,0,0,,0
1922.00,2009,hest,36.00,35.00,2530.05,2543.29,432,216,162,0.7,0.3,25.2,10.80,94.75732893,56.34304488,45.40840642,2387.884689,490.4107894,83575.96412,17164.37763,100740.3417,,39.81752999
1923.00,2009,hest,3.00,35.00,430.08,438.88,432,216,162,0.7,0.3,2.1,0.90,94.75732893,56.34304488,45.40840642,198.9903908,40.86756578,6964.663677,1430.364802,8395.028479,,19.51969047
1924.00,2009,hest,24.00,35.00,3186.18,3216.48,432,216,162,0.7,0.3,16.8,7.20,94.75732893,56.34304488,45.40840642,1591.923126,326.9405263,55717.30941,11442.91842,67160.22783,,21.07860442
1925.00,2009,hest,0.00,35.00,339.81,345.38,432,216,162,0.7,0.3,0,0.00,94.75732893,56.34304488,45.40840642,0,0,0,0,0,,0
1926.00,2009,hest,9.00,35.00,272.76,279.16,432,216,162,0.7,0.3,6.3,2.70,94.75732893,56.34304488,45.40840642,596.9711723,122.6026973,20893.99103,4291.094407,25185.08544,,92.33423316
1927.00,2009,hest,0.00,35.00,494.83,500.53,432,216,162,0.7,0.3,0,0.00,94.75732893,56.34304488,45.40840642,0,0,0,0,0,,0
1928.00,2009,hest,0.00,35.00,238.05,238.65,432,216,162,0.7,0.3,0,0.00,94.75732893,56.34304488,45.40840642,0,0,0,0,0,,0
1929.00,2009,hest,0.00,35.00,270.75,270.95,432,216,162,0.7,0.3,0,0.00,94.75732893,56.34304488,45.40840642,0,0,0,0,0,,0
1931.00,2009,hest,6.00,35.00,841.11,856.89,432,216,162,0.7,0.3,4.2,1.80,94.75732893,56.34304488,45.40840642,397.9807815,81.73513156,13929.32735,2860.729605,16790.05696,,19.96178497
1933.00,2009,hest,104.00,35.00,1392.92,1442.09,432,216,162,0.7,0.3,72.8,31.20,94.75732893,56.34304488,45.40840642,6898.333546,1416.74228,241441.6741,49585.97981,291027.6539,,208.9335022
1936.00,2009,hest,14.00,35.00,1000.03,1003.63,432,216,162,0.7,0.3,9.8,4.20,94.75732893,56.34304488,45.40840642,928.6218235,190.715307,32501.76382,6675.035744,39176.79957,,39.1756243
1938.00,2009,hest,42.00,35.00,782.92,796.80,432,216,162,0.7,0.3,29.4,12.60,94.75732893,56.34304488,45.40840642,2785.865471,572.1459209,97505.29147,20025.10723,117530.3987,,150.1180181
1939.00,2009,hest,1.00,35.00,1478.00,1484.20,432,216,162,0.7,0.3,0.7,0.30,94.75732893,56.34304488,45.40840642,66.33013025,13.62252193,2321.554559,476.7882674,2798.342826,,1.893330735
1940.00,2009,hest,1.00,35.00,953.70,965.60,432,216,162,0.7,0.3,0.7,0.30,94.75732893,56.34304488,45.40840642,66.33013025,13.62252193,2321.554559,476.7882674,2798.342826,,2.934196106
1941.00,2009,hest,0.00,35.00,464.51,465.30,432,216,162,0.7,0.3,0,0.00,94.75732893,56.34304488,45.40840642,0,0,0,0,0,,0
1942.00,2009,hest,44.00,35.00,3336.36,3354.00,432,216,162,0.7,0.3,30.8,13.20,94.75732893,56.34304488,45.40840642,2918.525731,599.3909648,102148.4006,20978.68377,123127.0844,,36.90461592
1943.00,2009,hest,5.00,35.00,2046.20,2051.00,432,216,162,0.7,0.3,3.5,1.50,94.75732893,56.34304488,45.40840642,331.6506513,68.11260964,11607.77279,2383.941337,13991.71413,,6.83790154
2002.00,2009,hest,0.00,35.00,582.85,584.20,432,216,162,0.7,0.3,0,0.00,94.75732893,56.34304488,45.40840642,0,0,0,0,0,,0
2003.00,2009,hest,2.00,35.00,1228.12,1236.50,432,216,162,0.7,0.3,1.4,0.60,94.75732893,56.34304488,45.40840642,132.6602605,27.24504385,4643.109118,953.5765349,5596.685653,,4.557116286
2004.00,2009,hest,0.00,35.00,818.85,820.40,432,216,162,0.7,0.3,0,0.00,94.75732893,56.34304488,45.40840642,0,0,0,0,0,,0
2011.00,2009,hest,0.00,35.00,8991.71,8995.30,432,216,162,0.7,0.3,0,0.00,94.75732893,56.34304488,45.40840642,0,0,0,0,0,,0
2012.00,2009,hest,20.00,35.00,3609.01,3639.80,432,216,162,0.7,0.3,14,6.00,94.75732893,56.34304488,45.40840642,1326.602605,272.4504385,46431.09118,9535.765349,55966.85653,,15.50753712
2014.00,2009,hest,0.00,35.00,672.43,673.10,432,216,162,0.7,0.3,0,0.00,94.75732893,56.34304488,45.40840642,0,0,0,0,0,,0
2015.00,2009,hest,3.00,35.00,539.30,539.40,432,216,162,0.7,0.3,2.1,0.90,94.75732893,56.34304488,45.40840642,198.9903908,40.86756578,6964.663677,1430.364802,8395.028479,,15.56652787
2017.00,2009,hest,15.00,35.00,1741.90,1743.90,432,216,162,0.7,0.3,10.5,4.50,94.75732893,56.34304488,45.40840642,994.9519538,204.3378289,34823.31838,7151.824012,41975.14239,,24.09733188
2018.00,2009,hest,0.00,35.00,1073.20,1073.40,432,216,162,0.7,0.3,0,0.00,94.75732893,56.34304488,45.40840642,0,0,0,0,0,,0
2019.00,2009,hest,0.00,35.00,893.00,893.20,432,216,162,0.7,0.3,0,0.00,94.75732893,56.34304488,45.40840642,0,0,0,0,0,,0
2020.00,2009,hest,4.00,35.00,4637.36,4645.90,432,216,162,0.7,0.3,2.8,1.20,94.75732893,56.34304488,45.40840642,265.320521,54.49008771,9286.218235,1907.15307,11193.37131,,2.413737839
2021.00,2009,hest,4.00,35.00,5206.43,5217.00,432,216,162,0.7,0.3,2.8,1.20,94.75732893,56.34304488,45.40840642,265.320521,54.49008771,9286.218235,1907.15307,11193.37131,,2.149912955
2022.00,2009,hest,0.00,35.00,3246.10,3247.90,432,216,162,0.7,0.3,0,0.00,94.75732893,56.34304488,45.40840642,0,0,0,0,0,,0
2023.00,2009,hest,0.00,35.00,1355.93,1356.60,432,216,162,0.7,0.3,0,0.00,94.75732893,56.34304488,45.40840642,0,0,0,0,0,,0
2024.00,2009,hest,0.00,35.00,1082.40,1082.50,432,216,162,0.7,0.3,0,0.00,94.75732893,56.34304488,45.40840642,0,0,0,0,0,,0
2025.00,2009,hest,9.00,35.00,3827.20,3853.40,432,216,162,0.7,0.3,6.3,2.70,94.75732893,56.34304488,45.40840642,596.9711723,122.6026973,20893.99103,4291.094407,25185.08544,,6.58055117
2027.00,2009,hest,0.00,35.00,1372.90,1375.60,432,216,162,0.7,0.3,0,0.00,94.75732893,56.34304488,45.40840642,0,0,0,0,0,,0
2028.00,2009,hest,0.00,35.00,1415.33,1415.50,432,216,162,0.7,0.3,0,0.00,94.75732893,56.34304488,45.40840642,0,0,0,0,0,,0
2030.00,2009,hest,3.00,35.00,3476.36,3485.10,432,216,162,0.7,0.3,2.1,0.90,94.75732893,56.34304488,45.40840642,198.9903908,40.86756578,6964.663677,1430.364802,8395.028479,,2.414890425
101.00,2015,hest,42.00,35.00,535.04,596.72,432,216,162,0.7,0.3,29.4,12.60,94.75732893,56.34304488,45.40840642,2785.865471,572.1459209,97505.29147,20025.10723,117530.3987,,219.6665646
104.00,2015,hest,9.00,35.00,50.12,57.78,432,216,162,0.7,0.3,6.3,2.70,94.75732893,56.34304488,45.40840642,596.9711723,122.6026973,20893.99103,4291.094407,25185.08544,,502.495719
105.00,2015,hest,36.00,35.00,288.05,370.26,432,216,162,0.7,0.3,25.2,10.80,94.75732893,56.34304488,45.40840642,2387.884689,490.4107894,83575.96412,17164.37763,100740.3417,,349.7321359
